rank,playerId,name,team,opponent,isHome,battingOrder,position,bats,lineupSource,gameStatus,pitcher,pitcherThrows,pitcherHr9,pitcherMixLabel,pHr,pHrRaw,xHr,expectedPa,confidence,confidenceBand,confidenceNotes,reasons,factor_batter,factor_pitcher,factor_park,factor_platoon,factor_weather,factor_form,parkHrFactor,parkAirLabel,season_hr,season_pa,season_slg,recent_hr,recent_pa,recent_games,barrelPct,evAvg,hardHitPct,xIso,pullPct
15,665833,Oneil Cruz,PIT,SF,True,5,CF,L,official,live,Blade Tidwell,R,1.08,48% hard · 47% break,0.12780330134763937,0.1296610440054049,0.13367080272463416,3,0.9181826000000001,stable,,16.7% vs RHP last 10; 4S-FB 32%; 100.6 last game; 13.0% barrels last 10,1.513524248360639,1.1485715003535681,0.9,1.42,1,0.8619318667504715,90,90 air · 77°F · in CF 7 · 74° dew · LHB,17,341,.485,1,42,10,17.2,95.3,56,0.236,41.2
16,805811,Bryce Eldridge,SF,PIT,False,3,1B,L,official,live,Lake Bachar,R,1.51,34% hard · 58% break,0.12739114152182604,0.12872617974440548,0.1332193756157748,3,0.97,stable,,13.3% vs RHP last 10; Sweeper 16%; 100.3 last game; 4× 100+ last 3,1.2787393011966388,1.170176546722486,0.9,1.2624346356219815,1,1.11264,90,90 air · 77°F · in CF 7 · 74° dew · LHB,15,392,.448,1,45,10,11.8,92.5,52.1,0.21,37.8
17,673548,Seiya Suzuki,CHC,MIL,True,2,DH,R,projected,preview,Logan Henderson,R,1.3,64% hard · 3% break,0.12669990196526754,0.1307819578294882,0.13246259930199344,3,0.69588576,fair,Weather not posted; Projected order,4S-FB 46%; 100.6 last game; 4× 100+ last 3; 20–30° last 5,1.248417141335079,1.1375204309806173,1.07,1.1254753672304332,1,1.1361446861333335,107,107 air · 71° dew · RHB,24,542,.489,2,50,10,10.4,88.4,38.7,0.183,42.3
18,624413,Pete Alonso,BAL,BOS,True,2,1B,R,projected,preview,Jake Bennett,L,0.67,63% hard · 10% break,0.12536944157230362,0.12934402556957492,0.13100712057868058,3,0.69588576,fair,Weather not posted; Projected order,12.5% vs LHP last 10; 4S-FB 35%; 107.5 last game; 27.3% pull air,1.5340945932646206,1.0513346900560803,1.06,1.2529909970540194,1,0.8902400000000001,106,106 air · 71° dew · RHB,32,607,.497,2,44,10,13.6,94.2,56.9,0.258,35.2
19,641343,Jake Bauers,MIL,CHC,False,5,RF,L,projected,preview,Kevin Gausman,R,1.16,51% hard · 9% break,0.12334890541781665,0.1271602746407814,0.12879954254091386,3,0.69588576,fair,Weather not posted; Projected order,4S-FB 51%; 40% pull air; 90% ideal AA; 20.7% blast,1.4325692988206122,1.0544229043152749,1.07,1.3377806238008423,1,0.85696,107,107 air · 71° dew · LHB,23,503,.490,1,42,10,13.5,92.4,53.1,0.215,43.4
20,701350,Roman Anthony,BOS,BAL,False,1,DH,L,projected,preview,Brandon Young,R,1.17,54% hard · 28% break,0.12324594979430356,0.12735879901908642,0.12868714713688967,3,0.6647789491199999,fair,Weather not posted; Projected order,15.4% vs RHP last 10; 13.2% vs hard; 102.6 last game; 6× 100+ last 3,1.0006089387906552,1.1133140112436204,1.18,1.158457365519712,1,1.22,118,118 air · 71° dew · LHB,2,149,.402,1,43,10,9.9,92.7,50,0.157,39.1
21,683748,Victor Mesa Jr.,TB,TEX,False,6,RF,L,projected,preview,Cal Quantrill,R,1.1,70% hard · 7% break,0.12223078029600518,0.126336281680539,0.1275793697486194,3,0.656496,fair,Weather not posted; Projected order,Sinker 26%; 62.5% ideal AA; 18.5% K; 112 air,1.2784653468737934,1.154447796265462,1.12,1.38,1,0.8034,112,112 air · 77° dew · LHB,10,187,.443,2,36,10,11.5,89.4,39.2,0.188,39.2
22,691406,Junior Caminero,TB,TEX,False,3,3B,R,projected,preview,Cal Quantrill,R,1.1,70% hard · 7% break,0.12177446224527391,0.12545865117181365,0.12708170275170183,3,0.69588576,fair,Weather not posted; Projected order,Sinker 26%; 57.1% ideal AA; 24.8% blast; 79.7 bat,1.5256264485414897,1.0890893988699697,1.09,1.1222504029393567,1,0.8911560000000001,109,109 air · 77° dew · RHB,37,606,.531,2,43,10,12.8,92.9,49.9,0.221,46.4
23,680869,Zack Gelof,ATH,SEA,False,2,LF,R,projected,preview,Kade Anderson,L,1.8,39% hard · 42% break,0.1215471402950935,0.1281997307479673,0.1268338465074751,3,0.40083019776,thin,Starter sample thin; Weather not posted; Starter outing length thin; Projected order,22.2% vs LHP last 10; 4S-FB 39%; tank last game; 72% ideal AA,1.1638332103705942,1.150659093516802,0.97,1.42,1,1.0184381490196077,97,97 air · 56° dew · RHB,15,343,.453,1,45,10,8.5,88.9,41.8,0.172,37.3
24,677594,Julio Rodríguez,SEA,ATH,True,3,CF,R,projected,preview,Jack Perkins,R,1.7,49% hard · 32% break,0.1189190183197383,0.1223725503313714,0.12397142263790795,3,0.69588576,fair,Weather not posted; Projected order,4S-FB 32%; 107.3 last game; 4× 100+ last 3; 12% barrels last 10,1.153576281318343,1.1526355485827784,0.97,1.1037415443368344,1,1.22,97,97 air · 56° dew · RHB,20,561,.401,1,44,10,9.3,90,43.2,0.183,38.8
25,683002,Gunnar Henderson,BAL,BOS,True,3,SS,L,projected,preview,Jake Bennett,L,0.67,63% hard · 10% break,0.11789619069391423,0.12126710078377045,0.12285894680232345,3,0.69588576,fair,Weather not posted; Projected order,22.2% vs LHP last 10; 105.6 last game; 118 air; #3,1.0464849925885762,0.9079544817231074,1.18,1.42,1,1.0743058350100605,118,118 air · 71° dew · LHB,22,623,.401,2,40,10,7.1,89.6,43.8,0.153,42.9
26,572233,Christian Walker,HOU,CWS,True,6,1B,R,official,live,Luis Castillo,R,1.7,60% hard · 25% break,0.11444987033602108,0.11544763348357545,0.11911688360220585,3,0.97,stable,,16.2% blast; Air starter; Platoon,1.179164221115089,1.135688711318201,1,1.2334565778810576,1,0.9532163742690059,100,100 air · 73°F · roof closed · RHB,24,552,.425,1,40,10,9,89.2,41.1,0.158,42
27,664040,Brandon Lowe,PIT,SF,True,2,DH,L,official,live,Blade Tidwell,R,1.08,48% hard · 47% break,0.11388570544472494,0.1152427418192562,0.11850523063776552,3,0.9181826000000001,stable,,4S-FB 32%; 102.2 last game; 5× 100+ last 3; 70.6% ideal AA,1.3794535040487919,1.091250854758659,0.9,1.0515,1,1.1019670967741935,90,90 air · 77°F · in CF 7 · 74° dew · LHB,29,576,.482,2,40,10,12,91.1,45.9,0.191,47
28,695506,Jac Caglianone,KC,MIA,True,3,RF,L,projected,preview,Sandy Alcantara,R,0.85,60% hard · 19% break,0.11323097987196051,0.1162250437818032,0.11779571951109902,3,0.69588576,fair,Weather not posted; Projected order,12.5% vs RHP last 10; Sinker 27%; 112.2 last game; 36.4% pull air,1.4475403090608556,0.9524073672801279,0.97,1.3375730141471502,1,0.8902400000000001,97,97 air · 67° dew · LHB,23,501,.495,1,42,10,14,93.2,54.6,0.227,45.4
29,663993,Nathaniel Lowe,CLE,TOR,True,5,1B,L,official,live,José Soriano,R,0.83,51% hard · 30% break,0.11316119594781976,0.11412537369678977,0.1175425376487884,2.7882352941176443,0.97,stable,,12.5% vs RHP last 10; Sinker 29%; 19.0% pull air; 38.2% sweet,1.1454478604230074,0.9937284168586389,1.04,1.3324235499662178,1,1.099087027914614,104,104 air · 88°F · cross RF 10 · 73° dew · LHB,15,369,.452,1,39,10,8.7,89.1,40.7,0.169,36.6
30,804668,Rafael Flores Jr.,PIT,SF,True,7,C,R,official,live,Blade Tidwell,R,1.08,48% hard · 47% break,0.11310605460471118,0.11548556036946933,0.11766038053514383,3,0.7749082512000001,stable,,4S-FB 32%; 105 last game; 61.1% ideal AA; 16.1% barrels,1.5641163893617038,1.0885114500037332,0.81,1.255333335224711,1,0.910002600931677,81,81 air · 77°F · in CF 7 · 74° dew · spray vs wall · RHB,7,99,.477,,,,16.1,89.6,44.6,0.253,44.6
31,673357,Luis Robert Jr.,BAL,BOS,True,4,LF,R,projected,preview,Jake Bennett,L,0.67,63% hard · 10% break,0.11308004398842603,0.11606191560657864,0.11763220328526647,3,0.69588576,fair,Weather not posted; Projected order,4S-FB 35%; 102.9 last game; 77.1 bat,1.15997145784572,1.0513346900560803,1.06,1.0590000000000002,1,1.1604698672114402,106,106 air · 71° dew · RHB,10,223,.399,,,,8.9,89.5,39.7,0.175,44.5
32,650490,Yandy Díaz,TB,TEX,False,1,DH,R,projected,preview,Cal Quantrill,R,1.1,70% hard · 7% break,0.11287378842934309,0.1158389991456601,0.11740878654256393,3,0.69588576,fair,Weather not posted; Projected order,trending +6.4 brl; 13.8% barrels last 10; 19.9% blast; xSLG 0.451,1.0791924838178275,1.0119310497816503,1.09,1.1036387650113206,1,1.20536,109,109 air · 77° dew · RHB,21,596,.468,2,45,10,7.4,90.9,47.7,0.166,22.7
33,691723,Coby Mayo,BAL,BOS,True,6,3B,R,projected,preview,Jake Bennett,L,0.67,63% hard · 10% break,0.11270185927007341,0.11565318190086193,0.11634343546688027,2.172727272727272,0.69588576,fair,Weather not posted; Projected order,30% vs LHP last 10; Changeup 26%; trending +3.1 brl; 105.2 last game,1.445151549415396,1.0202598083463814,1.05,1.42,1,1.19377,105,105 air · 71° dew · spray vs wall · RHB,19,369,.445,2,38,10,12.7,91.7,48.6,0.219,50.5
34,703607,Henry Bolte,ATH,SEA,False,1,RF,R,projected,preview,Kade Anderson,L,1.8,39% hard · 42% break,0.11184287484601527,0.11707289278534483,0.11629261614120112,3,0.40083019776,thin,Starter sample thin; Weather not posted; Starter outing length thin; Projected order,4S-FB 39%; trending +3.8 brl; 108.1 last game; 4× 100+ last 3,0.8626495741547592,1.1670673771563604,0.97,1.3529978765756896,1,1.22,97,97 air · 56° dew · RHB,8,376,.389,2,49,10,7.3,90.8,47.6,0.122,32.3
35,641680,Jonah Heim,ATH,SEA,False,4,1B,S,projected,preview,Kade Anderson,L,1.8,39% hard · 42% break,0.11100539368571063,0.11611264316971381,0.11538651073478678,3,0.40083019776,thin,Starter sample thin; Weather not posted; Starter outing length thin; Projected order,105 last game; Air starter; Platoon,1.0434411885226589,1.085340805290482,0.97,1.270852840505457,1,1.1387857142857143,97,97 air · 56° dew · switch,13,332,.396,2,38,10,7,87.9,33.1,0.147,39.6
36,656775,Cedric Mullins,TB,TEX,False,7,CF,L,projected,preview,Cal Quantrill,R,1.1,70% hard · 7% break,0.11040963518890837,0.11317579665084743,0.11474228138624487,3,0.69588576,fair,Weather not posted; Projected order,trending +6.7 brl; 103.8 last game; 22.2% pull air; 77.8% ideal AA,0.8909907463966219,1.0190692571587912,1.12,1.2274101607569279,1,1.22,112,112 air · 77° dew · LHB,14,453,.354,,,,4.4,87.9,32.5,0.126,45.3
37,608324,Alex Bregman,CHC,MIL,True,3,3B,R,projected,preview,Logan Henderson,R,1.3,64% hard · 3% break,0.11003067325676114,0.11276622294959682,0.11433263680598815,3,0.69588576,fair,Weather not posted; Projected order,4S-FB 46%; trending +5.4 brl; 105.5 last game; 4× 100+ last 3,1.012690608164131,1.095721682070376,1.07,1.044911037381616,1,1.22,107,107 air · 71° dew · RHB,24,628,.444,5,48,10,5.7,88.1,37.9,0.132,47.4
38,643217,Andrew Benintendi,CWS,HOU,False,4,DH,L,official,live,Hunter Brown,R,1.11,62% hard · 28% break,0.10914012609627097,0.10999950682674176,0.11337044402337937,3,0.97,stable,,20–30° last 5; 22.7% pull air; 63.6% ideal AA; Platoon,1.094265995207985,0.9540680601306233,1.04,1.162462452414565,1,1.1502097516339873,104,104 air · 73°F · roof closed · LHB,14,416,.423,1,39,10,8.5,88.9,44,0.159,51.2
39,668227,Randy Arozarena,SEA,ATH,True,1,LF,R,projected,preview,Jack Perkins,R,1.7,49% hard · 32% break,0.10877417529825509,0.11140822765818792,0.11297523792055031,3,0.69588576,fair,Weather not posted; Projected order,4S-FB 32%; trending +4 brl; 103.6 last game; 6× 100+ last 3,1.1147378470064022,1.1323887694791988,0.97,0.9928089824353239,1,1.22,97,97 air · 56° dew · RHB,22,571,.465,3,45,10,8,90.7,41.8,0.163,35.4
40,521692,Salvador Perez,KC,MIA,True,4,DH,R,projected,preview,Sandy Alcantara,R,0.85,60% hard · 19% break,0.10649135943679948,0.10894101060461137,0.11051236538086606,3,0.69588576,fair,Weather not posted; Projected order,4S-FB 19%; tank last game; 61.5% ideal AA; 17.9% K,1.1206853248471997,0.972677907634093,0.97,1.107296094560492,1,1.22,97,97 air · 67° dew · RHB,18,544,.375,2,43,10,10,88.7,41.8,0.18,39.3
41,679822,Justin Foscue,TEX,TB,True,6,2B,R,projected,preview,Shane McClanahan,L,0.72,38% hard · 33% break,0.1060630478220824,0.10847810085445697,0.10903521748508749,2,0.69588576,fair,Weather not posted; Projected order,23.1% vs LHP last 10; 4S-FB 38%; trending +9.3 brl; 107.3 last game,1.3584901087234622,1.0470920985961332,1.09,1.42,1,1.22,109,109 air · 77° dew · RHB,11,205,.500,,,,11.8,89.4,40.4,0.214,46.3
42,669394,Jake Burger,TEX,TB,True,5,1B,R,projected,preview,Shane McClanahan,L,0.72,38% hard · 33% break,0.10552840933345214,0.10790027536317714,0.1084698356446463,2,0.69588576,fair,Weather not posted; Projected order,33.3% vs LHP last 10; 4S-FB 38%; trending +13.3 brl; 62.5% ideal AA,1.3074551797936869,1.078358521772044,1.09,1.42,1,1.22,109,109 air · 77° dew · RHB,23,528,.421,2,39,10,11.7,90.1,46.9,0.184,43.7
43,662139,Daulton Varsho,HOU,CWS,True,5,CF,L,official,live,Luis Castillo,R,1.7,60% hard · 25% break,0.10343033758781711,0.10414090995781722,0.10721648094132019,3,0.97,stable,,58.3% ideal AA; Air starter; Platoon,0.829315997014574,1.1352427700694971,1.04,1.108813508327944,1,1.22,104,104 air · 73°F · roof closed · LHB,10,470,.359,2,43,10,6.3,86.7,37.3,0.121,37
44,687551,Drew Gilbert,SF,PIT,False,1,RF,L,official,live,Lake Bachar,R,1.51,34% hard · 58% break,0.10323454727987551,0.10394001696793254,0.10700592368192086,3,0.97,stable,,13.6% vs RHP last 10; 4S-FB 29%; 3 tanks last 10; trending +8.2 brl,0.8556335457643374,1.1664434275200875,0.9,1.2047668528672537,1,1.22,90,90 air · 77°F · in CF 7 · 74° dew · LHB,8,348,.379,,,,5.4,86.8,35.8,0.134,44.4
45,671732,Lawrence Butler,ATH,SEA,False,3,DH,L,projected,preview,Kade Anderson,L,1.8,39% hard · 42% break,0.10209573993042452,0.10589690101402538,0.10578183203320168,3,0.40083019776,thin,Starter sample thin; Weather not posted; Starter outing length thin; Projected order,12.5% vs LHP last 10; 4× 100+ last 3; Air starter; #3,0.9551082794411399,1.0987416678027244,0.96,1.1082576545060858,1,1.22,96,96 air · 56° dew · LHB,12,445,.370,1,45,10,7.7,89.6,46.5,0.137,35
46,660271,Shohei Ohtani,LAD,STL,True,1,DH,L,projected,preview,Quinn Mathews,L,0.46,47% hard · 37% break,0.10165311372560554,0.10538938912815676,0.1053063372552816,3,0.40083019776,thin,Starter sample thin; Weather not posted; Starter outing length thin; Projected order,4S-FB 43%; 25% pull air; 20.9% blast; 38.4% sweet,1.577002158730508,0.913194952305975,1.1,1.0515,1,0.8112,110,110 air · 58° dew · LHB,30,592,.525,0,47,10,15.8,93.2,51.7,0.268,48.1
47,661388,William Contreras,MIL,CHC,False,4,C,R,projected,preview,Kevin Gausman,R,1.16,51% hard · 9% break,0.10021625711356696,0.10215901836151153,0.10376385804213939,3,0.69588576,fair,Weather not posted; Projected order,18.2% vs RHP last 10; 103 last game; 20–30° last 5; 66.7% ideal AA,1.010476292138795,0.9166178287518139,1.07,1.2213921879831806,1,1.0596062195121951,107,107 air · 71° dew · RHB,13,559,.405,1,46,10,8,90.1,43.7,0.178,36.4
48,702284,Cole Young,SEA,ATH,True,6,2B,L,projected,preview,Jack Perkins,R,1.7,49% hard · 32% break,0.09969318714081937,0.1015936958671454,0.10320274517902706,3,0.69588576,fair,Weather not posted; Projected order,trending +3.5 brl; 66.7% ideal AA; Air starter; Platoon,0.8913489336793279,1.0316608493124009,0.96,1.1799173837154082,1,1.22,96,96 air · 56° dew · LHB,16,560,.382,1,42,10,4.8,88.2,37.2,0.13,42.4
49,695336,Thomas Saggese,STL,LAD,False,9,SS,R,projected,preview,Tarik Skubal,L,0.85,55% hard · 18% break,0.09969044537495797,0.10216343518769122,0.10230713272664471,2,0.5826500812800001,fair,Weather not posted; Projected order,23.5% vs hard; trending +14.2 brl; 104.7 last game; 4× 100+ last 3,1.307041815062267,1.0728479470988979,1.03,1.38,1,1.22,103,103 air · 58° dew · RHB,4,96,.420,,,,13.1,88.9,37.7,0.212,37.7
50,666211,Taylor Trammell,HOU,CWS,True,7,RF,L,official,live,Luis Castillo,R,1.7,60% hard · 25% break,0.09853986500117577,0.09912298200107461,0.10151631509319481,2.3857142857142826,0.97,stable,,12.5% vs RHP last 10; 4S-FB 42%; 76.4 bat; 12.4% barrels,1.146515290275009,1.2654286246842892,1.04,1.2210439250183422,1,0.9510083246618106,104,104 air · 73°F · roof closed · LHB,7,234,.361,,,,12.4,88.5,38,0.187,45.3
51,699024,Leo Bernal,STL,LAD,False,5,DH,S,projected,preview,Tarik Skubal,L,0.85,55% hard · 18% break,0.09812119363963681,0.1016466778095585,0.10151772751471866,3,0.3424608,thin,Short season sample; Weather not posted; Projected order,4S-FB 36%; tank last game; 14.3% barrels; 28.6% solid,1.1615526136528602,1.0549979470988977,1.07,0.97,1,1,107,107 air · 58° dew · switch,1,9,.556,,,,14.3,95.3,57.1,0.287,28.6
52,678246,Miguel Vargas,CWS,HOU,False,3,3B,R,official,live,Hunter Brown,R,1.11,62% hard · 28% break,0.09782977281772559,0.09839438341350004,0.10120556911928091,3,0.97,stable,,4S-FB 32%; 26.9% pull air; 61.5% ideal AA; 17.3% blast,1.4706921161938125,1.0581701459253245,1,0.9264046250768554,1,0.8355360000000001,100,100 air · 73°F · roof closed · RHB,29,605,.484,0,45,10,13.9,90.6,45.5,0.246,45.7
53,677649,Ezequiel Duran,TEX,TB,True,1,CF,R,projected,preview,Shane McClanahan,L,0.72,38% hard · 33% break,0.09775066717131285,0.09949426311104759,0.10112084589728121,3,0.69588576,fair,Weather not posted; Projected order,4S-FB 38%; tank last game; #1,0.9667933411769298,0.9970028295061177,1.09,1.0034568676397249,1,1.1640000000000001,109,109 air · 77° dew · RHB,16,507,.455,3,44,10,6.5,88.9,37.9,0.133,37.9
54,686681,Michael Massey,KC,MIA,True,7,2B,L,projected,preview,Sandy Alcantara,R,0.85,60% hard · 19% break,0.09526113805791801,0.09696300289028459,0.09845705284203987,3,0.656496,fair,Weather not posted; Projected order,16.7% vs RHP last 10; tank last game; 9.7% solid; 17.9% K,1.0114895549217722,0.8986109747687643,0.97,1.1695171243557776,1,1.14,97,97 air · 67° dew · LHB,11,370,.448,2,37,10,6.2,89.6,40.5,0.16,50.9
55,666018,Jonathan Aranda,TB,TEX,False,2,1B,L,projected,preview,Cal Quantrill,R,1.1,70% hard · 7% break,0.09402890808233211,0.0954718679416966,0.09714037595796499,3,0.69588576,fair,Weather not posted; Projected order,101.1 last game; 73.1% ideal AA; 39% sweet; 8.1% solid,1.0995103742289274,0.9838608869771748,1.12,1.0100835786399613,1,0.9359992268041238,112,112 air · 77° dew · LHB,17,587,.418,2,42,10,9.7,91.2,46.2,0.185,29.1
56,815873,Sean Keys,TOR,CLE,False,5,DH,L,official,live,Tanner Bibee,R,1.42,69% hard · 16% break,0.09376653547747973,0.09591796041750178,0.0968601766830316,3,0.5060000000000001,thin,Short season sample,105.9 last game; 75.1 bat; 20.8% solid; 92.3 EV,0.9668789912529396,1.1321085521841796,1.04,1.0140707848031059,1,1,104,104 air · 88°F · cross RF 10 · 73° dew · LHB,1,39,.297,,,,4.2,92.3,62.5,0.108,29.2
57,571970,Max Muncy,LAD,STL,True,8,3B,L,projected,preview,Quinn Mathews,L,0.46,47% hard · 37% break,0.09265368434638589,0.09507071091556185,0.09490544522996003,2,0.40083019776,thin,Starter sample thin; Weather not posted; Starter outing length thin; Projected order,4S-FB 43%; tank last game; 62.5% ideal AA; 12.5% barrels last 10,1.4694510159035952,0.9616316852171769,1.12,1.3256025999612098,1,1.028880987654321,112,112 air · 58° dew · pull × porch · LHB,26,480,.487,1,39,10,13.5,90.5,45.8,0.23,52.9
58,695657,Colson Montgomery,CWS,HOU,False,6,SS,L,official,live,Hunter Brown,R,1.11,62% hard · 28% break,0.09218899625887483,0.09260659708182473,0.09441767037881554,2,0.97,stable,,Sinker 30%; 75% ideal AA; 12.5% barrels last 10; 76.5 bat,1.4087527283244305,1.009909615935333,1.05,1.248598369179133,1,1.1080815311827958,105,105 air · 73°F · roof closed · pull × porch · LHB,29,554,.435,2,44,10,12.4,88.8,42,0.2,49
