rank,playerId,name,team,opponent,isHome,battingOrder,position,bats,lineupSource,gameStatus,pitcher,pitcherThrows,pitcherHr9,pitcherMixLabel,pHr,pHrRaw,xHr,expectedPa,confidence,confidenceBand,confidenceNotes,reasons,factor_batter,factor_pitcher,factor_park,factor_platoon,factor_weather,factor_form,parkHrFactor,parkAirLabel,season_hr,season_pa,season_slg,recent_hr,recent_pa,recent_games,barrelPct,evAvg,hardHitPct,xIso,pullPct
32,669394,Jake Burger,TEX,CWS,False,7,1B,R,projected,preview,Anthony Kay,L,1.13,57% hard · 29% break,0.17080563674077326,0.17571739160107236,0.18278300742751238,3.82,0.69588576,fair,Weather not posted; Projected order,12.5% vs LHP last 7; 12.6% vs FF; 108.3 last game; 75.7 bat,1.2868892504212535,1.0988171744486275,1.14,1.3210197361364366,1,1.029469696969697,114,114 air · RHB,22,498,.424,3,38,10,11,90,46.7,0.17,44.9
33,665487,Fernando Tatis Jr.,SD,PIT,True,1,RF,R,projected,preview,Paul Skenes,R,0.91,52% hard · 23% break,0.17078548134615854,0.1756956080949409,0.18344972579238766,4.52,0.69588576,fair,Weather not posted; Projected order,17.6% vs RHP last 7; 18.5% vs FF; 6× 100+ last 3; 39.1% pull air,1.2174930494642369,1.0755154674833416,0.85,1.2382209537256532,1,1.22,85,85 air · RHB,17,574,.449,5,46,10,12.5,93,54.3,0.19,34.7
34,672960,Kazuma Okamoto,TOR,KC,True,5,3B,R,projected,preview,Seth Lugo,R,0.99,52% hard · 39% break,0.17047465827563,0.17535967737306302,0.18270559410228618,4.1,0.69588576,fair,Weather not posted; Projected order,45% pull air; 70% ideal AA; 20% barrels last 7; 12.7% barrels,1.4150186583846818,0.9863229246331368,0.99,1.1593944425244267,1,1.22,99,99 air · RHB,26,520,.439,2,41,10,12.7,90.5,43.6,0.212,50.3
35,668709,JJ Bleday,CIN,SF,False,7,RF,L,projected,preview,Adrian Houser,R,1.25,67% hard · 17% break,0.16855166642418626,0.17328135017642898,0.18019740097962864,3.82,0.69588576,fair,Weather not posted; Projected order,16.7% vs RHP last 7; 19.8% vs SI; 106.7 last game; 4× 100+ last 3,1.3433897924131797,1.1787952273176034,0.78,1.42,1,1.22,78,78 air · LHB,21,433,.440,1,39,10,10.3,88.8,41,0.193,45.6
36,701678,Hao-Yu Lee,DET,TB,True,2,2B,R,projected,preview,Ian Seymour,L,1.6,42% hard · 30% off,0.16846240653488906,0.17318488005599886,0.1806819549931409,4.42,0.69588576,fair,Weather not posted; Projected order,16.7% vs LHP last 7; 19.8% vs SI; 103.4 last game; 13.3% barrels last 7,1.0767708783409393,1.2162905674596032,0.97,1.096045924301529,1,1.22,97,97 air · RHB,7,242,.431,,,,8.7,89.4,40.5,0.165,30.1
37,691406,Junior Caminero,TB,DET,False,3,3B,R,projected,preview,Jackson Jobe,R,1.29,55% hard · 33% break,0.16822188643538089,0.17614875355224513,0.1803181830615557,4.32,0.44536688639999994,thin,Starter sample thin; Weather not posted; Projected order,115.5 last game; 6× 100+ last 3; 70.8% ideal AA; 79.7 bat,1.535029333803641,1.0502900340029748,0.97,1.3099932079179828,1,0.8854271400000001,97,97 air · RHB,35,571,.531,0,41,10,13.1,93.1,50.6,0.224,46.7
38,682829,Elly De La Cruz,CIN,SF,False,1,SS,S,projected,preview,Adrian Houser,R,1.25,67% hard · 17% break,0.1680951092682629,0.1727879132680713,0.18034084945785978,4.52,0.69588576,fair,Weather not posted; Projected order,20% vs RHP last 7; 57.9% ideal AA; 15.8% barrels last 7; 75.7 bat,1.3647784188955698,1.0497074675965763,0.82,1.3844817505099027,1,1.004190072727273,82,82 air · switch,21,506,.472,1,45,10,13.8,93.8,51,0.2,33.9
39,687263,Zach Neto,LAA,CLE,True,1,SS,R,projected,preview,Gavin Williams,R,1.45,49% hard · 51% break,0.16616924711748984,0.17070648391520393,0.17812021238593256,4.52,0.69588576,fair,Weather not posted; Projected order,18.0% vs FF; 108.3 last game; 4× 100+ last 3; 32.1% pull air,1.286703516009829,1.3180195703345745,0.85,1.0197996572829393,1,1.087839658456486,85,85 air · RHB,22,572,.434,2,44,10,11.6,89.5,40.5,0.194,47.8
40,608324,Alex Bregman,CHC,AZ,False,4,3B,R,projected,preview,Brandon Pfaadt,R,1.01,55% hard · 29% break,0.16544001144670425,0.16991834207975542,0.17703019118811378,4.22,0.69588576,fair,Weather not posted; Projected order,17.6% vs RHP last 7; 17.3% vs SI; 102 last game; 31.8% pull air,0.9572681985818655,1.042295852975762,1.07,1.3574625096781845,1,1.22,107,107 air · RHB,19,591,.418,3,46,10,5.2,88.3,37.9,0.128,47.1
41,694192,Jackson Chourio,MIL,NYM,False,1,LF,R,projected,preview,Zac Thornton,L,1.07,66% hard · 30% break,0.1628733022459695,0.16776996022365276,0.17432903588800697,4.52,0.6402148991999999,fair,Weather not posted; Projected order,10.4% vs hard; 102.1 last game; 57.9% ideal AA; 13% barrels,1.299162742570442,1.0826661906497812,0.97,1.1810119084249813,1,0.9630139860139861,97,97 air · RHB,17,437,.463,0,44,10,13,91.8,46.9,0.215,28.7
42,686469,Vinnie Pasquantino,KC,TOR,False,3,1B,L,projected,preview,Max Scherzer,R,2.4,51% hard · 33% break,0.16252852149823302,0.16737754356509105,0.17377625792894635,4.32,0.6416066707199999,fair,Weather not posted; Projected order,18.2% vs RHP last 7; 107.5 last game; 27.3% pull air; 72.7% ideal AA,0.9591001913910522,1.1257411961398551,0.99,1.272927284884208,1,1.22,99,99 air · LHB,8,365,.379,2,40,10,7.6,89.4,40.7,0.161,43.3
43,695720,Tommy White,ATH,MIN,True,5,3B,R,projected,preview,Taj Bradley,R,1.22,71% hard · 9% break,0.1623785172469093,0.16726684348599585,0.1734147645963057,4.1,0.63688612608,fair,Weather not posted; Projected order,16.7% vs RHP last 7; 20.9% vs FF; 86.4% ideal AA; 18.2% barrels last 7,0.8488331603522145,1.2107340691623136,1.17,1.257611296968594,1,1.19075416,117,117 air · RHB,2,131,.325,2,39,10,8.5,85.5,32.1,0.126,29.2
44,670231,John Rave,KC,TOR,False,6,RF,L,projected,preview,Max Scherzer,R,2.4,51% hard · 33% break,0.1621558093340001,0.1701761388977665,0.17302908657962213,3.96,0.37066170239999996,thin,Short season sample; Weather not posted; Projected order,103.2 last game; 25% pull air; 75% ideal AA; 12.5% barrels last 7,1.256886166601426,1.299630280199793,0.99,1.1128079241108286,1,1.0889348639681489,99,99 air · LHB,3,73,.462,,,,13.7,86.6,31.4,0.198,47.1
45,606192,Teoscar Hernández,LAD,ATL,False,7,LF,R,projected,preview,Bryce Elder,R,1.44,65% hard · 24% break,0.1616924249946047,0.16586803326576427,0.17236063059247433,3.82,0.69588576,fair,Weather not posted; Projected order,18.2% vs RHP last 7; 17.3% vs hard; 66.7% ideal AA; 16.7% barrels last 7,1.0417560565739932,1.1829579012812599,1.07,1.2332713180283619,1,1.22,107,107 air · RHB,11,370,.390,0,39,10,8.9,89.7,43.6,0.164,33.9
46,680777,Ryan Jeffers,MIN,ATH,False,3,C,R,projected,preview,Gage Jump,L,0.99,52% hard · 40% break,0.16103032761801134,0.1651524530184736,0.17206045008092033,4.32,0.69588576,fair,Weather not posted; Projected order,16.3% vs FF; 105.3 last game; 20% barrels last 7; 117 air,1.2109926800253181,1.0677301732384576,1.17,0.8787926616551508,1,1.22,117,117 air · RHB,10,274,.485,0,39,10,11.1,88.9,40,0.185,37.4
47,699013,Esmerlyn Valdez,PIT,SD,False,2,RF,R,projected,preview,Michael King,R,1.09,47% hard · 28% off,0.16086889785931116,0.16540252649196796,0.17195413963093273,4.42,0.656496,fair,Weather not posted; Projected order,111.6 last game; 21.7% barrels; 10.4% solid; 92.1 EV,1.7901816636945305,1.0119207592208188,0.85,1.2126355921715233,1,0.84,85,85 air · RHB,15,247,.541,1,43,10,21.7,92.1,49.6,0.253,36.5
48,571970,Max Muncy,LAD,ATL,False,4,3B,L,projected,preview,Bryce Elder,R,1.44,65% hard · 24% break,0.16059596442179547,0.16468300285245518,0.17148164345111128,4.22,0.69588576,fair,Weather not posted; Projected order,101.3 last game; 36.4% pull air; 63.6% ideal AA; 13.5% barrels,1.5243477221642916,1.0556541446875143,1.1,1.0515,1,0.8998080000000002,110,110 air · LHB,26,453,.509,,,,13.5,90.6,46.3,0.237,53.7
49,553869,Elias Díaz,TEX,CWS,False,8,C,R,projected,preview,Anthony Kay,L,1.13,57% hard · 29% break,0.1603977495803616,0.16446877662189718,0.1707392164560861,3.68,0.69588576,fair,Weather not posted; Projected order,33.3% vs LHP last 7; 5× 100+ last 3; 30% pull air; 63.6% ideal AA,1.0552267272571796,0.9949928208369303,1.14,1.42,1,1.22,114,114 air · RHB,6,177,.389,,,,7.6,87.3,38.9,0.143,37.4
50,621439,Byron Buxton,MIN,ATH,False,2,CF,R,projected,preview,Gage Jump,L,0.99,52% hard · 40% break,0.16030432691316662,0.16436780746289237,0.17130767819869688,4.42,0.69588576,fair,Weather not posted; Projected order,103.4 last game; 23.5% pull air; 15.9% barrels; xISO 0.242,1.6273354716765351,0.8437301732384577,1.17,1.1055382979623793,1,0.8736000000000002,117,117 air · RHB,25,405,.515,0,43,10,15.9,90.2,46.7,0.242,48.2
51,694374,Tim Tawa,AZ,CHC,True,7,1B,R,projected,preview,Clay Holmes,R,0.52,58% hard · 27% break,0.15969601640205,0.16372490517545923,0.17008860523696365,3.82,0.69449398848,fair,Weather not posted; Projected order,25% vs RHP last 7; 15.4% vs SI; 103.2 last game; 4× 100+ last 3,1.1016271337203571,0.9499988056644029,1.07,1.42,1,1.22,107,107 air · RHB,8,241,.409,2,42,10,8.9,90.7,45,0.163,39.2
52,682928,CJ Abrams,WSH,COL,True,1,DH,L,projected,preview,,,,,0.15888025711053888,0.1661260409977111,0.16975155715552967,4.52,0.3938975999999999,thin,No established starter; Weather not posted; Projected order,88.9% ideal AA; #1,1.3628678323694072,1,1.05,1,1,1.066001705029838,105,105 air · LHB,29,539,.530,1,46,10,10.2,89.5,41.7,0.189,44.2
53,663457,Lars Nootbaar,AZ,CHC,True,1,DH,L,projected,preview,Clay Holmes,R,0.52,58% hard · 27% break,0.15694302422438547,0.1607487261091688,0.1675368795684343,4.52,0.69449398848,fair,Weather not posted; Projected order,18.2% vs RHP last 7; 11.1% vs SI; 101.3 last game; 18.2% barrels last 7,1.0361955265653906,0.9106786297553606,1.07,1.1698016627975303,1,1.22,107,107 air · LHB,4,237,.338,,,,9.5,91.5,48.7,0.181,41.1
54,677951,Bobby Witt Jr.,KC,TOR,False,2,SS,R,projected,preview,Max Scherzer,R,2.4,51% hard · 33% break,0.15686331181276725,0.16118936605196377,0.16737480209155442,4.42,0.6416066707199999,fair,Weather not posted; Projected order,12.6% vs FF; 103.8 last game; 6× 100+ last 3; 55.6% ideal AA,1.2102357169738243,1.353741196139855,0.99,0.850351856810343,1,1.0875368211206895,99,99 air · RHB,16,499,.459,3,46,10,11.6,92.5,51.5,0.204,28.9
55,687551,Drew Gilbert,SF,CIN,True,1,CF,L,projected,preview,Brady Singer,R,1.71,59% hard · 41% break,0.15281693124261927,0.15663293814689516,0.16283303763334775,4.52,0.656496,fair,Weather not posted; Projected order,28.6% vs RHP last 7; 11.1% vs hard; 103.5 last game; 33.3% pull air,0.8128907728756471,1.2574223158971174,0.78,1.4165731974811477,1,1.22,78,78 air · LHB,7,319,.379,,,,4.9,86.5,35.6,0.124,43.6
56,665161,Jeremy Peña,HOU,NYY,False,1,SS,R,projected,preview,Will Warren,R,1.4,63% hard · 24% break,0.1506899441724368,0.15431638594185682,0.16041518845722216,4.52,0.656496,fair,Weather not posted; Projected order,16.7% vs RHP last 7; 103.9 last game; #1,1.029925454220186,1.0582514548647177,1.09,1.3265807501531093,1,0.8521034700073282,109,109 air · RHB,14,349,.469,1,41,10,5.6,88.4,39.5,0.14,47.2
57,642350,Jose Siri,LAA,CLE,True,5,RF,R,projected,preview,Gavin Williams,R,1.45,49% hard · 51% break,0.14957246092292928,0.1527690433072374,0.1588566980829384,4.1,0.69588576,fair,Weather not posted; Projected order,101.8 last game; 20% barrels last 7; 14.6% barrels; 9.6% solid,1.4312337771497918,1.2485993861922493,0.85,0.8806435099270407,1,1.151224315068493,85,85 air · RHB,7,170,.442,,,,14.6,88.9,41.7,0.232,41.3
58,694212,Samuel Basallo,BAL,STL,False,4,C,L,projected,preview,,,,,0.14919087133170833,0.15478160061098456,0.15851366648894255,4.22,0.4175314559999999,thin,No established starter; Weather not posted; Projected order,20% pull air; 70% ideal AA; 20% barrels last 7; 13.3% barrels,1.4177761223157632,1,0.87,1,1,1.22,87,87 air · LHB,17,326,.446,,,,13.3,91.1,45.8,0.221,43.4
59,680869,Zack Gelof,ATH,MIN,True,3,2B,R,projected,preview,Taj Bradley,R,1.22,71% hard · 9% break,0.1490889725913305,0.15224649977796423,0.15846811543394987,4.32,0.69588576,fair,Weather not posted; Projected order,104.7 last game; 64.7% ideal AA; 8.3% solid; Air starter,1.206979016610147,0.9851180398708252,1.17,1.121082996925561,1,0.903741935483871,117,117 air · RHB,14,308,.464,1,44,10,8.4,88.8,41.7,0.174,38.7
