rank,playerId,name,team,opponent,isHome,battingOrder,position,bats,lineupSource,gameStatus,pitcher,pitcherThrows,pitcherHr9,pitcherMixLabel,pHr,pHrRaw,xHr,expectedPa,confidence,confidenceBand,confidenceNotes,reasons,factor_batter,factor_pitcher,factor_park,factor_platoon,factor_weather,factor_form,parkHrFactor,parkAirLabel,season_hr,season_pa,season_slg,recent_hr,recent_pa,recent_games,barrelPct,evAvg,hardHitPct,xIso,pullPct
39,673548,Seiya Suzuki,CHC,MIA,False,2,RF,R,projected,preview,Ryan Gusto,R,1.06,54% hard · 31% break,0.16477039880100533,0.16922615268107422,0.18138036151333004,2.6261492210986614,0.6983999999999999,fair,Projected order,4S-FB 28%; 20–30° last 3; 20% pull air; 68% ideal AA,1.2043854603614055,1.0779198189391959,0.9,1.2198725450014818,1,1.22,90,90 air · 72°F · roof closed · RHB,24,550,.481,2,47,10,10.2,88.4,38.2,0.18,42
40,669394,Jake Burger,TEX,TB,True,6,1B,R,projected,preview,Drew Rasmussen,R,0.8,81% hard · 7% break,0.16455775410207907,0.16902566815026532,0.18057901194880685,2.4039764963104675,0.69588576,fair,Weather not posted; Projected order,15.4% vs RHP last 10; 4S-FB 29%; trending +6.6 brl; 104.6 last game,1.2577575293409853,0.9703556638875128,1.08,1.2711220804281262,1,1.22,108,108 air · 67° dew · RHB,23,536,.422,1,38,10,11.6,90.2,47,0.184,44.1
41,678246,Miguel Vargas,CWS,MIN,True,2,3B,R,projected,preview,Taj Bradley,R,1.22,71% hard · 9% break,0.1639579839384649,0.16837744978062785,0.1804485708945643,2.894760118263808,0.69588576,fair,Weather not posted; Projected order,4S-FB 47%; 101 last game; 37.5% pull air; 70.8% ideal AA,1.4142277762206956,1.1585405431032245,1.19,0.9429869518669622,1,0.8998080000000002,119,119 air · 70° dew · pull × porch · RHB,30,613,.488,1,45,10,13.9,90.6,45.7,0.246,46.1
42,686527,Dominic Canzone,SEA,ATH,True,2,DH,L,projected,preview,Jeffrey Springs,L,2.41,46% hard · 29% break,0.16386228602917605,0.1682740215901305,0.1802969522000984,2.668467499493075,0.69588576,fair,Weather not posted; Projected order,108.2 last game; 4× 100+ last 3; 85% ideal AA; 15% barrels last 10,1.304296224083221,1.2494591968368423,0.95,0.9051254775042443,1,1.22,95,95 air · 58° dew · LHB,21,444,.481,2,46,10,12.2,91,44.2,0.218,40.6
43,691023,Jordan Walker,STL,COL,False,4,RF,R,projected,preview,Mason Adams,R,2,66% hard · 30% break,0.1632421665731694,0.1714792632060197,0.18372952227426628,2.556527284321764,0.3757783103999999,thin,No established starter; Weather not posted; Starter outing length thin; Projected order,12.5% vs RHP last 10; 4S-FB 31%; 110.4 last game; 6× 100+ last 3,1.3458925391573628,1,1.11,1.2907747951366604,1,0.9851414821663114,111,111 air · 45° dew · RHB,28,591,.504,1,43,10,13.4,92.6,48.9,0.209,39
44,553993,Eugenio Suárez,CIN,MIL,True,5,DH,R,projected,preview,Dustin May,R,0.7,67% hard · 26% break,0.16177110597001557,0.166452280107953,0.17781890287822413,2.3944212899699373,0.656496,fair,Weather not posted; Projected order,14.3% vs RHP last 10; 4S-FB 26%; 115 air,1.2362274287556905,1.0291377909952073,1.15,1.313504761202209,1,1.0003916960438701,115,115 air · 75° dew · RHB,21,430,.418,3,42,10,11.1,88.3,35.2,0.152,48.3
45,695506,Jac Caglianone,KC,TOR,True,3,RF,L,projected,preview,Max Scherzer,R,1.89,52% hard · 32% break,0.1617568181441465,0.16624540152294465,0.17782695348303224,2.391127860646424,0.6736174156799999,fair,Weather not posted; Projected order,4S-FB 47%; 107.2 last game; 38.5% pull air; 23.9% blast,1.359834754509662,1.2252554088019232,0.97,1.2546486015254725,1,0.8902400000000001,97,97 air · 68° dew · LHB,23,509,.493,1,44,10,13.7,93.1,54.5,0.225,46.1
46,650490,Yandy Díaz,TB,TEX,False,1,DH,R,projected,preview,Jacob deGrom,R,1.11,44% hard · 43% break,0.1617074195781244,0.16594508943840425,0.17773093347369515,2.693748291883028,0.69588576,fair,Weather not posted; Projected order,4S-FB 42%; trending +8.2 brl; 15.4% barrels last 10; xSLG 0.451,1.0529183852662778,1.0915350163104107,1.08,1.0798324722307795,1,1.20536,108,108 air · 67° dew · RHB,21,605,.471,2,45,10,7.2,91.1,48.2,0.164,22.7
47,673357,Luis Robert Jr.,BAL,BOS,True,3,CF,R,projected,preview,Sonny Gray,R,0.94,58% hard · 37% break,0.16105406133666744,0.16523895425569635,0.17674099359375314,2.7528198256177876,0.69588576,fair,Weather not posted; Projected order,4S-FB 17%; 101.2 last game; 58.8% ideal AA; 77.3 bat,1.178383080834207,1.0646409837904356,1.05,1.0811348993613796,1,1.178890678396872,105,105 air · 63° dew · RHB,11,230,.407,2,38,10,9.9,89.8,40.4,0.179,44.4
48,624641,Edmundo Sosa,PHI,ATL,True,6,3B,R,projected,preview,Martín Pérez,L,0.89,61% hard · 8% break,0.16027716976893805,0.16482519866053458,0.175826702534363,2.4575098582750954,0.656496,fair,Weather not posted; Projected order,33.3% vs LHP last 10; Changeup 31%; xSLG 0.455; 18.2% K,1.0198297023206875,0.9859279523173459,1.19,1.42,1,1.14,119,119 air · 61° dew · RHB,7,224,.400,2,32,10,7.4,87.8,40.1,0.17,40.7
49,665052,Griffin Conine,MIA,CHC,True,3,RF,L,projected,preview,Javier Assad,R,1.62,73% hard · 19% break,0.15870093059003726,0.16266961219011367,0.17384735147949465,3.075594424706204,0.6983999999999999,fair,Projected order,12.5% vs RHP last 10; 4S-FB 19%; 18.2% pull air; 40.9% sweet,1.364777416942088,1.1534055300610069,0.9,1.323036443953617,1,0.8355360000000001,90,90 air · 72°F · roof closed · LHB,14,246,.479,0,36,10,14.6,91.7,51.8,0.23,44.5
50,665487,Fernando Tatis Jr.,SD,NYY,True,1,RF,R,projected,preview,Carlos Rodón,L,0.76,59% hard · 26% break,0.15796956061117431,0.16214159985128496,0.1733784186269296,2.6339558470741853,0.6729215299199999,fair,Weather not posted; Projected order,4S-FB 45%; 105.6 last game; 7× 100+ last 3; 13.0% barrels last 10,1.192184979774758,1.031115888914683,0.85,1.2717604035941972,1,1.174777375870611,85,85 air · 63° dew · RHB,19,613,.446,2,44,10,12.7,92.8,53.9,0.191,34.8
51,694374,Tim Tawa,AZ,HOU,False,8,1B,R,projected,preview,Ethan Pecko,R,2.77,67% hard · 28% break,0.1573181595406364,0.16436507546834622,0.17487228809888503,2.212626400655917,0.40083019776,thin,Starter sample thin; Weather not posted; Starter outing length thin; Projected order,30% vs RHP last 10; trending +11.1 brl; 104.3 last game; 64.3% ideal AA,1.074818556768481,1.1664396900198024,1.01,1.42,1,1.22,101,101 air · 74° dew · RHB,9,280,.390,1,39,10,10.3,91,45.2,0.16,38.3
52,680869,Zack Gelof,ATH,SEA,False,3,3B,R,projected,preview,George Kirby,R,1.12,53% hard · 39% break,0.15687585811016683,0.16072324432578644,0.17160688807272087,2.8660289696638426,0.69588576,fair,Weather not posted; Projected order,4S-FB 29%; trending +3.5 brl; 105.4 last game; 5× 100+ last 3,1.2160831114571191,1.1178190553778944,0.96,0.9900912241541353,1,1.22,96,96 air · 58° dew · RHB,17,353,.476,3,45,10,9.5,89.2,42.9,0.187,38.2
53,687952,Christian Encarnacion-Strand,BAL,BOS,True,6,3B,R,projected,preview,Sonny Gray,R,0.94,58% hard · 37% break,0.15580498307372434,0.15993372007069617,0.17030428868099473,2.523418173482972,0.658580544,fair,Weather not posted; Projected order,15.4% vs RHP last 10; 4S-FB 17%; 23.8% pull air; 14.3% barrels last 10,1.371266906053634,0.9956416743454305,1.05,1.1668118529256377,1,1.086815715555556,105,105 air · 63° dew · RHB,8,145,.500,1,36,10,16.2,91.7,40.4,0.26,45.5
54,521692,Salvador Perez,KC,TOR,True,4,DH,R,projected,preview,Max Scherzer,R,1.89,52% hard · 32% break,0.1553961555512549,0.15934102729482735,0.16987080786445702,2.3357776786870157,0.6736174156799999,fair,Weather not posted; Projected order,4S-FB 47%; 111.3 last game; 65.4% ideal AA; Air starter,1.0941050249630888,1.2153482094180093,0.97,1.1028875296796146,1,1.22,97,97 air · 68° dew · RHB,18,551,.377,1,43,10,10,88.9,42.6,0.18,39.7
55,680664,Eduardo Valencia,DET,CLE,False,4,C,R,projected,preview,Parker Messick,L,0.78,61% hard · 15% break,0.15529056856077078,0.16055696528191354,0.1713055202303806,2.7043620131349018,0.54089856,fair,Weather not posted; Projected order,4S-FB 40%; 106.1 last game; 75% ideal AA; 12.5% barrels last 10,1.3001436229834784,0.9755791065723577,0.96,1.38,1,0.9843615305598358,96,96 air · 63° dew · RHB,6,90,.602,0,34,10,17.7,89,45.2,0.243,40.3
