rank,playerId,name,team,opponent,isHome,battingOrder,position,bats,lineupSource,gameStatus,pitcher,pitcherThrows,pitcherHr9,pitcherMixLabel,pHr,pHrRaw,xHr,expectedPa,confidence,confidenceBand,confidenceNotes,reasons,factor_batter,factor_pitcher,factor_park,factor_platoon,factor_weather,factor_form,parkHrFactor,parkAirLabel,season_hr,season_pa,season_slg,recent_hr,recent_pa,recent_games,barrelPct,evAvg,hardHitPct,xIso,pullPct
247,666126,Carlos Cortes,ATH,LAA,True,7,LF,L,official,preview,Walbert Ureña,R,0.56,,0.08588440143281503,0.08542636566559603,0.08820291077589318,2.4201250341623393,0.97,stable,,,1,1,1,1,1,1,119,119 air · 89°F · 2 mph · 54° dew · LHB,10,368,,,,,6.3,,,,
248,690984,Petey Halpin,CLE,BOS,False,8,CF,L,official,preview,Sonny Gray,R,0.88,,0.0858842707973132,0.08542623162547514,0.08818013183427255,2.359937623587287,0.97,stable,,,1,1,1,1,1,1,78,78 air · 59°F · in CF 16 · 49° dew · LHB,4,186,,,,,5.6,,,,
249,701358,Cam Smith,HOU,SEA,False,8,RF,R,projected,preview,George Kirby,R,1.11,,0.08560413729537279,0.08417127038865324,0.08684168538351075,2.456302658806075,0.6983999999999999,fair,,,1,1,1,1,1,1,85,85 air · 59°F · in LF 8 · 52° dew · RHB,20,547,,,,,11.5,,,,
250,702222,Justin Crawford,PHI,MIL,True,9,CF,L,official,live,Logan Henderson,R,1.35,,0.08551978336086792,0.08505224492688568,0.08774326158351109,2.049253181553525,0.97,stable,,,1,1,1,1,1,1,116,116 air · 66°F · cross LF 14 · 50° dew · spray vs wall · LHB,3,450,,,,,1.8,,,,
251,650333,Luis Arraez,PHI,MIL,True,4,2B,L,official,live,Logan Henderson,R,1.35,,0.08476377243882022,0.08427653086773557,0.08698076067267471,2.436013641170669,0.97,stable,,,1,1,1,1,1,1,117,117 air · 66°F · cross LF 14 · 50° dew · LHB,6,648,,,,,1.2,,,,
252,669134,Luis Campusano,SD,LAD,False,8,C,R,projected,preview,Yoshinobu Yamamoto,R,0.96,,0.08473115150755635,0.08321833244333454,0.08582472346594773,2.4954524750097313,0.69588576,fair,,,1,1,1,1,1,1,104,104 air · 66° dew · RHB,8,241,,,,,8.3,,,,
253,623168,Tyler Heineman,LAA,ATH,False,9,C,S,official,preview,Jeffrey Springs,L,2.15,,0.08305507895809638,0.08252330546169839,0.08504337445188241,2.136745816118194,0.97,stable,,,1,1,1,1,1,1,119,119 air · 89°F · 2 mph · 54° dew · switch,1,194,,,,,0.6,,,,
254,665966,Carlos Narváez,BAL,TOR,True,9,C,R,official,final,Max Scherzer,R,1.74,,0.08302682959918649,0.08249431986872702,0.08500398017958583,1.99863350642252,0.97,stable,,,1,1,1,1,1,1,94,94 air · 63°F · in CF 7 · 52° dew · RHB,3,280,,,,,6.3,,,,
255,695670,Harry Ford,WSH,DET,False,7,C,R,official,final,Framber Valdez,L,0.83,,0.08289010847185217,0.08185347995558356,0.08438324480019416,2.5247896707858444,0.8445600000000001,stable,,,1,1,1,1,1,1,86,86 air · 65°F · in LF 14 · 52° dew · RHB,3,114,,,,,10.3,,,,
256,666152,David Hamilton,MIL,PHI,False,9,3B,L,official,live,Aaron Nola,R,1.82,,0.08242201071294429,0.08187373820831023,0.08435496074563203,2.230959573949462,0.97,stable,,,1,1,1,1,1,1,117,117 air · 66°F · cross LF 14 · 50° dew · LHB,4,373,,,,,3.1,,,,
257,807726,John Peck,DET,WSH,True,8,SS,R,official,final,Richard Lovelady,L,1.06,,0.08216721097706997,0.07980935337000605,0.08218714791813678,2.529434271658924,0.5572314000000002,fair,,,1,1,1,1,1,1,86,86 air · 65°F · in LF 14 · 52° dew · RHB,0,73,,,,,9.1,,,,
258,805999,A.J. Ewing,NYM,TEX,False,8,CF,L,official,preview,Cody Bradford,L,0.93,,0.08057881596941052,0.07973746434971907,0.08209838221242763,2.3658082283936346,0.9140698,stable,,,1,1,1,1,1,1,109,109 air · 72°F · roof closed · LHB,10,473,,,,,6.8,,,,
259,665750,Leody Taveras,BAL,TOR,True,8,RF,S,official,final,Max Scherzer,R,1.74,,0.08052176530538406,0.07992396865407236,0.08227121653281344,2.071822902432359,0.97,stable,,,1,1,1,1,1,1,99,99 air · 63°F · in CF 7 · 52° dew · switch,8,477,,,,,3.9,,,,
260,699393,Pedro Ramírez,CHC,MIA,True,7,3B,S,official,preview,Ryan Gusto,R,1.2,,0.08008712707589191,0.07947800289428153,0.08182099119877553,2.295894577991136,0.97,stable,,,1,1,1,1,1,1,91,91 air · 63°F · in CF 12 · 56° dew · switch,6,250,,,,,4.3,,,,
261,807712,Luke Keaschall,MIN,SF,False,1,RF,R,official,final,Cesar Perdomo,L,1.46,,0.08004489252373664,0.07763279752599561,0.07989419653166516,2.92944988872838,0.5922432000000001,fair,,,1,1,1,1,1,1,78,78 air · 68°F · cross 7 · 60° dew · RHB,10,606,,,,,3.4,,,,
262,643376,Danny Jansen,TEX,NYM,True,8,C,R,official,preview,Nolan McLean,R,0.89,,0.0798492412226574,0.07923391726609097,0.08156377565668387,2.399246910206189,0.97,stable,,,1,1,1,1,1,1,106,106 air · 72°F · roof closed · RHB,6,210,,,,,6,,,,
263,672580,Maikel Garcia,KC,CWS,True,4,3B,R,official,preview,Bryan Hudson,L,0.69,,0.07970770769566264,0.07908869509597527,0.08148306182122758,2.972271893179245,0.97,stable,,,1,1,1,1,1,1,94,94 air · 73°F · in RF 9 · 57° dew · RHB,3,331,,,,,4.3,,,,
264,643446,Jeff McNeil,ATH,LAA,True,4,1B,L,official,preview,Walbert Ureña,R,0.56,,0.07936200010971496,0.0787339776878615,0.08106148307096266,2.6735412681060398,0.97,stable,,,1,1,1,1,1,1,119,119 air · 89°F · 2 mph · 54° dew · LHB,8,500,,,,,1.7,,,,
265,676391,Ernie Clement,TOR,BAL,False,9,SS,R,official,live,Trey Gibson,R,1.91,,0.07824319703582233,0.07727576785051082,0.07945271362976761,2.2225282233481196,0.9058442,stable,,,1,1,1,1,1,1,89,89 air · 63°F · in CF 15 · 52° dew · RHB,9,608,,,,,2.1,,,,
266,669707,Jared Triolo,PIT,STL,True,8,3B,R,official,live,Matthew Liberatore,L,1.63,,0.07642631083757287,0.07572177855781625,0.07780006948290649,2.2036864960068026,0.97,stable,,,1,1,1,1,1,1,79,79 air · 65°F · in CF 12 · 51° dew · pull × porch · RHB,3,355,,,,,2.4,,,,
267,686217,Sal Frelick,MIL,PHI,False,8,RF,L,official,live,Aaron Nola,R,1.82,,0.07600137415786715,0.07528576718935154,0.07734825204004772,2.312656685108175,0.97,stable,,,1,1,1,1,1,1,117,117 air · 66°F · cross LF 14 · 50° dew · LHB,4,372,,,,,2.4,,,,
268,691785,Marcelo Mayer,SF,MIN,True,7,DH,L,official,final,Connor Prielipp,L,1,,0.07578996666828018,0.07506885000323726,0.0771396330063179,2.5048569086011008,0.97,stable,,,1,1,1,1,1,1,78,78 air · 68°F · cross 7 · 60° dew · LHB,3,236,,,,,6.1,,,,
269,693304,Nick Gonzales,PIT,STL,True,5,DH,R,official,live,Matthew Liberatore,L,1.63,,0.07531259944405375,0.07457904164675622,0.07658943015505343,2.455194193920622,0.97,stable,,,1,1,1,1,1,1,78,78 air · 65°F · in CF 12 · 51° dew · RHB,6,592,,,,,3,,,,
270,663647,Ke'Bryan Hayes,CIN,ATL,False,9,3B,R,official,preview,Chris Sale,L,0.52,,0.07469239547555853,0.07394267393847054,0.07591707567065047,2.3157710440010932,0.97,stable,,,1,1,1,1,1,1,101,101 air · 74°F · cross RF 12 · 68° dew · RHB,5,235,,,,,7.1,,,,
271,694497,Evan Carter,TEX,NYM,True,9,CF,L,official,preview,Nolan McLean,R,0.89,,0.07407775431133345,0.07331201401211607,0.07524739287114114,2.3144909052260787,0.97,stable,,,1,1,1,1,1,1,109,109 air · 72°F · roof closed · LHB,9,442,,,,,5,,,,
272,683766,Christian Koss,SF,MIN,True,9,SS,R,official,final,Connor Prielipp,L,1,,0.073490815944361,0.07270977887259988,0.07460962713198852,2.327812048569086,0.97,stable,,,1,1,1,1,1,1,78,78 air · 68°F · cross 7 · 60° dew · RHB,4,210,,,,,4.2,,,,
273,665926,Andrés Giménez,TOR,BAL,False,6,SS,L,official,final,Chris Bassitt,R,0.88,,0.07347602338863869,0.07269460079367285,0.07463256271419386,2.6912271112325774,0.97,stable,,,1,1,1,1,1,1,106,106 air · 63°F · in CF 7 · 52° dew · LHB,9,500,,,,,3.2,,,,
274,663538,Nico Hoerner,CHC,MIA,True,6,2B,R,official,preview,Ryan Gusto,R,1.2,,0.0729677802485425,0.07217311183400099,0.07402541252622138,2.380037311215942,0.97,stable,,,1,1,1,1,1,1,93,93 air · 63°F · in CF 12 · 56° dew · RHB,8,671,,,,,1.4,,,,
275,673490,Ha-Seong Kim,ATL,CIN,True,9,SS,R,official,preview,Andrew Abbott,L,1.36,,0.07184528827639935,0.07057435196869999,0.07232916821010278,2.1968710990301585,0.8964,stable,,,1,1,1,1,1,1,101,101 air · 74°F · cross RF 12 · 68° dew · RHB,0,135,,,,,2.4,,,,
276,676391,Ernie Clement,TOR,BAL,False,9,2B,R,official,final,Chris Bassitt,R,0.88,,0.07153297337298622,0.07070091105875342,0.0724890514626894,2.4125899608271837,0.97,stable,,,1,1,1,1,1,1,94,94 air · 63°F · in CF 7 · 52° dew · RHB,9,608,,,,,2.1,,,,
277,696285,Jacob Young,WSH,DET,False,8,CF,R,official,final,Framber Valdez,L,0.83,,0.07125216034903892,0.07041277949303693,0.07218497064129424,2.432258112170657,0.97,stable,,,1,1,1,1,1,1,86,86 air · 65°F · in LF 14 · 52° dew · RHB,10,463,,,,,5.6,,,,
278,680757,Steven Kwan,CLE,BOS,False,1,LF,L,official,preview,Sonny Gray,R,0.88,,0.0701910190502365,0.0693239827571428,0.07100181753685439,2.8986190376669936,0.97,stable,,,1,1,1,1,1,1,78,78 air · 59°F · in CF 16 · 49° dew · LHB,3,618,,,,,0.4,,,,
279,664702,Myles Straw,TOR,BAL,False,8,CF,R,official,live,Trey Gibson,R,1.91,,0.0699703055568654,0.06868548211627268,0.07033425903523209,2.3039165808228397,0.9058442,stable,,,1,1,1,1,1,1,89,89 air · 63°F · in CF 15 · 52° dew · RHB,3,321,,,,,2.8,,,,
280,701675,Nathan Church,STL,PIT,False,8,CF,L,official,live,Lake Bachar,R,1.4,,0.06936875316897023,0.06848028700374009,0.07016399182624725,2.6314872273041496,0.97,stable,,,1,1,1,1,1,1,82,82 air · 65°F · in CF 12 · 51° dew · LHB,10,455,,,,,5.5,,,,
281,670032,Nicky Lopez,TEX,NYM,True,7,2B,L,official,preview,Nolan McLean,R,0.89,,0.06740761610548521,0.06646803883681518,0.06800203405586622,2.4905226078770766,0.97,stable,,,1,1,1,1,1,1,109,109 air · 72°F · roof closed · LHB,1,259,,,,,0,,,,
282,665877,José Fermín,STL,PIT,False,7,LF,R,official,live,Lake Bachar,R,1.4,,0.06737934738686285,0.06643903337957902,0.06801265053639896,2.7315981544298507,0.97,stable,,,1,1,1,1,1,1,78,78 air · 65°F · in CF 12 · 51° dew · RHB,6,358,,,,,2.2,,,,
283,677587,Brayan Rocchio,CLE,BOS,False,9,SS,S,official,preview,Sonny Gray,R,0.88,,0.06682037957466999,0.06586549776271788,0.06735509728816974,2.276570261884475,0.97,stable,,,1,1,1,1,1,1,78,78 air · 59°F · in CF 16 · 49° dew · switch,13,577,,,,,2.9,,,,
284,664702,Myles Straw,TOR,BAL,False,8,CF,R,official,final,Chris Bassitt,R,0.88,,0.06311329233012417,0.06206179650625798,0.06336515372230547,2.50093832558987,0.97,stable,,,1,1,1,1,1,1,94,94 air · 63°F · in CF 7 · 52° dew · RHB,3,321,,,,,2.8,,,,
285,691026,Masyn Winn,STL,PIT,False,9,SS,R,official,live,Lake Bachar,R,1.4,,0.06162938052227067,0.06053921102723736,0.06178296382568843,2.5385270806874267,0.97,stable,,,1,1,1,1,1,1,80,80 air · 65°F · in CF 12 · 51° dew · pull × porch · RHB,5,521,,,,,3.4,,,,
286,656716,Zach McKinstry,DET,WSH,True,9,2B,L,official,final,Richard Lovelady,L,1.06,,0.060890713311342305,0.059291498114635854,0.06045363292463445,2.4400792566274943,0.909957,stable,,,1,1,1,1,1,1,91,91 air · 65°F · in LF 14 · 52° dew · LHB,4,418,,,,,2,,,,
287,686555,Isaac Collins,KC,CWS,True,9,LF,S,official,preview,Bryan Hudson,L,0.69,,0.05964484877654928,0.05841419017168403,0.05954319756222426,2.5003709053996017,0.95933,stable,,,1,1,1,1,1,1,94,94 air · 73°F · in RF 9 · 57° dew · switch,6,504,,,,,5,,,,
288,683083,Nasim Nuñez,WSH,DET,False,9,SS,S,official,final,Framber Valdez,L,0.83,,0.057261473220415256,0.05605746743822093,0.05703565425666775,2.34633595059941,0.97,stable,,,1,1,1,1,1,1,91,91 air · 65°F · in LF 14 · 52° dew · switch,1,487,,,,,0.9,,,,
