rank,playerId,name,team,opponent,isHome,battingOrder,position,bats,lineupSource,gameStatus,pitcher,pitcherThrows,pitcherHr9,pitcherMixLabel,pHr,pHrRaw,xHr,expectedPa,confidence,confidenceBand,confidenceNotes,reasons,factor_batter,factor_pitcher,factor_park,factor_platoon,factor_weather,factor_form,parkHrFactor,parkAirLabel,season_hr,season_pa,season_slg,recent_hr,recent_pa,recent_games,barrelPct,evAvg,hardHitPct,xIso,pullPct
17,682829,Elly De La Cruz,CIN,SD,True,2,DH,S,official,live,Casey Mize,R,1.03,45% hard · 32% break,0.14043149400478,0.14213987481588497,0.1495645793306093,3,0.97,stable,,13.3% vs RHP last 10; 15.4% vs off; 106.7 last game; 66.7% ideal AA,1.3493332521499042,1.072431330374428,1.25,1.223584850676918,1,1.0319929193487316,125,125 air · 94°F · out LF 6 · 69° dew · switch,21,540,.475,0,43,10,13.9,93.9,50.9,0.198,33.6
18,663457,Lars Nootbaar,AZ,PHI,True,1,LF,L,official,preview,Andrew Painter,R,1.56,41% hard · 42% break,0.1395501561778375,0.14123492172396457,0.14659703566758697,3,0.97,stable,,16.7% vs RHP last 10; 19.8% vs FF; trending +6.2 brl; 4× 100+ last 3,1.103438196651855,1.2237957056310045,1.06,1.2657469466548001,1,1.22,106,106 air · 72°F · roof closed · LHB,6,257,.376,,,,10.5,91.7,49.4,0.199,40.1
19,646240,Rafael Devers,SF,PIT,False,2,1B,L,projected,preview,Bubba Chandler,R,0.76,55% hard · 30% break,0.138777031687312,0.1439384394689731,0.1505810435808853,3,0.69588576,fair,Weather not posted; Projected order,31.3% vs RHP last 10; 17.3% vs FF; 3 tanks last 10; trending +9.3 brl,1.4303065075476171,1.0465646293808177,0.93,1.42,1,1.22,93,93 air · 74° dew · LHB,31,593,.494,5,46,10,11.4,92.9,50.7,0.226,33.2
20,693307,Dillon Dingler,DET,MIN,False,3,C,R,projected,preview,Dean Kremer,R,2.15,58% hard · 15% break,0.13853921160722224,0.1438681958162984,0.15087059776903577,3,0.6819680448,fair,Weather not posted; Projected order,16.7% vs RHP last 10; 14.6% vs FF; 106.8 last game; 70% ideal AA,1.3291648494805233,1.2672692432693335,0.9,1.42,1,1.1265463529411766,90,90 air · 65° dew · RHB,26,539,.466,0,39,10,10.3,88.5,42.5,0.206,41.5
21,682998,Corbin Carroll,AZ,PHI,True,2,RF,L,official,preview,Andrew Painter,R,1.56,41% hard · 42% break,0.13698865619805733,0.14197278660815404,0.152536448563806,3,0.97,stable,,13.3% vs RHP last 10; 19.8% vs FF; trending +4.1 brl; 80% ideal AA,1.189997777475435,1.2237957056310045,1.06,1.2524661800513128,1,1.22,106,106 air · 72°F · roof closed · LHB,19,590,.472,1,42,10,11.9,91.7,47.8,0.191,43.6
22,621566,Matt Olson,ATL,WSH,False,3,1B,L,official,live,Brad Lord,R,0.99,61% hard · 34% break,0.13621767690046493,0.1389642960662788,0.13071624993265774,3,0.97,stable,,104 last game; 5× 100+ last 3; 22.2% pull air; 19.3% blast,1.6721056726578238,0.9046799951809877,1.04,1.2941656864813544,1,0.8998080000000002,104,104 air · 88°F · in RF 7 · 72° dew · LHB,37,606,.521,1,41,10,15.2,92.6,50.3,0.268,39.2
23,681508,Mickey Gasper,BOS,SEA,True,2,1B,S,official,preview,Bryce Miller,R,1.63,53% hard · 22% break,0.13615829152478903,0.14118960121696345,0.1426906395933032,3,0.97,stable,,35.7% vs RHP last 10; 19.8% vs FF; tank last game; trending +21.1 brl,1.193070277023268,1.232766559961804,0.83,1.42,1,1.22,83,83 air · 72°F · in RF 11 · 60° dew · switch,7,165,.500,,,,10.2,89,38.1,0.201,44.1
24,808959,Munetaka Murakami,CWS,HOU,False,2,1B,L,projected,preview,Hayden Wesneski,R,0.55,57% hard · 31% break,0.13182830479859167,0.13767810750855436,0.13317516250830597,3,0.59359055328,fair,Weather not posted; Projected order,9.3% vs hard; 106 last game; 35.7% pull air; 23.4% blast,1.7821167471653063,0.9869883225620211,1.06,1.2486804775522464,1,0.8546304000000001,106,106 air · 78° dew · pull × porch · LHB,29,452,.489,0,46,10,19.4,94.1,57.4,0.268,44
25,670541,Yordan Alvarez,HOU,CWS,True,2,DH,L,projected,preview,Davis Martin,R,0.86,58% hard · 28% break,0.1315521120810986,0.13612990564715044,0.13328258043172014,3,0.69588576,fair,Weather not posted; Projected order,109.5 last game; 4× 100+ last 3; 18.2% pull air; 22.3% blast,1.8158702335459584,0.9056959038574091,1.05,1.1921788839885257,1,0.9536250880000002,105,105 air · 78° dew · LHB,37,601,.603,1,44,10,16.7,94.5,53.5,0.334,41.4
26,680777,Ryan Jeffers,MIN,DET,True,4,C,R,projected,preview,Drew Anderson,R,1.36,42% hard · 30% off,0.13154694460992333,0.136124320758232,0.14052844132576936,3,0.69588576,fair,Weather not posted; Projected order,23.1% vs RHP last 10; 9.8% vs FF; tank last game; 20–30° last 5,1.276461216316794,1.0786690274263067,0.9,1.42,1,1.22,90,90 air · 65° dew · RHB,13,300,.510,3,40,10,11.5,88.7,40.4,0.196,37.5
27,699302,Héctor Rodríguez,CIN,SD,True,1,RF,L,official,live,Casey Mize,R,1.03,45% hard · 32% break,0.13044112424796717,0.1357131486364629,0.14353271745540608,3,0.8242560000000001,stable,,13.3% vs RHP last 10; trending +3.2 brl; 106.7 last game; 60.9% ideal AA,1.1564698155607789,0.9448479465581768,1.25,1.309130268848267,1,1.22,125,125 air · 94°F · out LF 6 · 69° dew · LHB,5,80,.493,5,43,10,9.8,88.4,33.3,0.158,41.2
28,660670,Ronald Acuña Jr.,ATL,WSH,False,2,RF,R,official,live,Brad Lord,R,0.99,61% hard · 34% break,0.13002133694353563,0.1324904887267785,0.1399630062960897,3,0.97,stable,,12.5% vs RHP last 10; 18.5% vs FF; 109.3 last game; 59.1% ideal AA,1.250221845149814,1.0655593907763758,1.07,1.1886460628762738,1,1.2093450328083992,107,107 air · 88°F · in RF 7 · 72° dew · RHB,13,380,.405,0,41,10,12.7,90.2,45.1,0.213,36.7
29,669065,Kyle Stowers,MIA,KC,False,1,DH,L,projected,preview,Noah Cameron,L,0.9,50% hard · 29% break,0.127598789688935,0.13185724196502024,0.14178703717507857,3,0.69588576,fair,Weather not posted; Projected order,25% vs LHP last 10; 19.8% vs FF; tank last game; trending +18.4 brl,1.337245477527278,1.1111616547242857,0.96,1.252265098370167,1,1.22,96,96 air · 66° dew · LHB,17,428,.463,1,37,10,12.4,92.3,55.8,0.207,46.7
30,671739,Michael Harris II,ATL,WSH,False,5,CF,L,official,live,Brad Lord,R,0.99,61% hard · 34% break,0.12741846996772488,0.12977106735079302,0.13259507031814866,3,0.97,stable,,16.7% vs RHP last 10; 8.8% vs FF; 103.9 last game; 4× 100+ last 3,1.2912107278171532,0.9670519382385185,1.04,1.42,1,1.0169936462134708,104,104 air · 88°F · in RF 7 · 72° dew · LHB,24,534,.504,4,39,10,10.9,90.5,48.6,0.194,36.5
31,596019,Francisco Lindor,NYM,TB,False,1,SS,S,projected,preview,Griffin Jax,R,1.37,42% hard · 34% break,0.12601948208703972,0.1301503611280549,0.14131793158642814,3,0.69588576,fair,Weather not posted; Projected order,13.0% vs hard; 107.7 last game; 4× 100+ last 3; 20–30° last 5,1.1950273816435382,1.1820546925274535,1.01,1.2450665549546887,1,1.22,101,101 air · roof closed · switch,15,355,.429,3,42,10,9.3,91,47.4,0.202,46.2
32,665161,Jeremy Peña,HOU,CWS,True,1,SS,R,projected,preview,Davis Martin,R,0.86,58% hard · 28% break,0.12547239387279346,0.1295590802478097,0.1363804728452781,3,0.69588576,fair,Weather not posted; Projected order,17.6% vs RHP last 10; 13.8% vs FF; trending +10.4 brl; 83.3% ideal AA,1.0860190724362546,1.0740476411803783,1.01,1.42,1,1.22,101,101 air · 78° dew · RHB,17,384,.477,3,44,10,6.3,88.4,39,0.147,46.8
33,545361,Mike Trout,LAA,NYY,True,2,CF,R,projected,preview,Cam Schlittler,R,0.77,90% hard · 10% break,0.12318157677892683,0.12708321563864733,0.134264761906569,3,0.69588576,fair,Weather not posted; Projected order,20% vs RHP last 10; 20.9% vs SI; 107.2 last game; 4× 100+ last 3,1.4087271775489636,1.0611987880396387,0.84,1.42,1,1.1147355765,84,84 air · 58° dew · RHB,20,536,.424,0,45,10,16,89.9,45.8,0.239,35.9
34,805811,Bryce Eldridge,SF,PIT,False,3,DH,L,projected,preview,Bubba Chandler,R,0.76,55% hard · 30% break,0.12315202313742908,0.12705127471448885,0.1175381281324277,3,0.69588576,fair,Weather not posted; Projected order,15.4% vs RHP last 10; 105.8 last game; 5× 100+ last 3; 14.3% barrels last 10,1.2916957750237914,0.8204646293808178,0.93,1.3195117631348392,1,1.22,93,93 air · 74° dew · LHB,15,385,.448,1,46,10,12,92.5,52.3,0.211,38.3
35,671277,Luis García Jr.,NYY,LAA,False,3,1B,L,projected,preview,Reid Detmers,L,0.99,47% hard · 43% break,0.12230495116993231,0.1261357780075043,0.12618097835722386,3,0.69588576,fair,Weather not posted; Projected order,16.7% vs LHP last 10; 12.6% vs hard; 105.1 last game; 23.3% pull air,1.4444699339890028,1.0708622881392063,0.84,1.2980076771650189,1,1.0610813450037568,84,84 air · 58° dew · LHB,28,476,.550,3,42,10,12.1,91.7,46.5,0.216,43.3
36,695506,Jac Caglianone,KC,MIA,True,3,RF,L,projected,preview,Eury Pérez,R,0.96,56% hard · 35% break,0.12046714762727807,0.12414952045685423,0.12094214451779794,3,0.69588576,fair,Weather not posted; Projected order,15.4% vs RHP last 10; 36.8% pull air; 24.1% blast; 77.2 bat,1.4588825749098362,1.0004424545063546,0.96,1.4172065935652867,1,0.8387089099445157,96,96 air · 66° dew · LHB,23,496,.496,1,41,10,14.2,93.1,54.5,0.229,45.2
37,695600,Carter Jensen,KC,MIA,True,1,C,L,projected,preview,Eury Pérez,R,0.96,56% hard · 35% break,0.12036410772055008,0.12403815719739442,0.12457937444657041,3,0.69588576,fair,Weather not posted; Projected order,15.4% vs RHP last 10; 11.8% vs FF; 101.4 last game; 20% pull air,1.1837666586208548,1.0407087404290443,0.96,1.3873888960371832,1,1.067294117647059,96,96 air · 66° dew · LHB,19,516,.412,3,44,10,10.4,91.1,44.2,0.162,39.7
38,700250,Ben Rice,NYY,LAA,False,1,DH,L,projected,preview,Reid Detmers,L,0.99,47% hard · 43% break,0.12019394891147783,0.12385425330805855,0.12641107115053907,3,0.69588576,fair,Weather not posted; Projected order,19.8% vs FF; 102.9 last game; 26.9% pull air; 92.3% ideal AA,1.6105104196101614,1.0937915623988501,0.84,1.189319576994323,1,1.0200263547945208,84,84 air · 58° dew · LHB,35,572,.519,1,45,10,14.6,92.1,48.7,0.243,46.2
39,677594,Julio Rodríguez,SEA,BOS,False,3,CF,R,official,preview,Patrick Sandoval,L,1.2,42% hard · 34% break,0.11874005743869837,0.12275604997115908,0.11742388136926118,3,0.9531414,stable,,14.3% vs LHP last 10; 17.3% vs FF; trending +3.1 brl; 12.5% barrels last 10,1.1577582011324288,1.0053592834948353,0.82,1.3219763941722986,1,1.22,82,82 air · 72°F · in RF 11 · 60° dew · RHB,20,556,.401,1,43,10,9.4,89.9,43,0.184,39.1
40,665833,Oneil Cruz,PIT,SF,True,5,CF,L,projected,preview,Landen Roupp,R,0.71,53% hard · 26% break,0.1159225990996316,0.11923787260231977,0.12062319629583479,2.8687499999999986,0.69588576,fair,Weather not posted; Projected order,20% vs RHP last 10; 14.6% vs hard; 106.4 last game; 14.3% barrels last 10,1.530803503747912,0.9554740801911479,0.93,1.42,1,0.9226204137931037,93,93 air · 74° dew · LHB,17,334,.488,2,44,10,17.4,95.4,56.1,0.239,41.7
41,641343,Jake Bauers,MIL,CHC,False,4,RF,L,projected,preview,David Peterson,L,0.95,54% hard · 33% break,0.11552792551366882,0.11881131809202183,0.10575467751686485,3,0.69588576,fair,Weather not posted; Projected order,36.4% pull air; 72.7% ideal AA; 20.9% blast; 76.6 bat,1.4403550902301547,0.8490646646236907,1.07,1.1768754768607437,1,0.86060208,107,107 air · 71° dew · LHB,23,498,.495,1,41,10,13.6,92.4,53.1,0.216,43.4
42,687263,Zach Neto,LAA,NYY,True,1,SS,R,projected,preview,Cam Schlittler,R,0.77,90% hard · 10% break,0.1153352215163739,0.11860304786031106,0.12036031917438406,3,0.69588576,fair,Weather not posted; Projected order,15.4% vs RHP last 10; 11.0% vs FF; 3 tanks last 10; 103.6 last game,1.2537963943096384,0.9799357462857322,0.84,1.3119290266905637,1,1.22,84,84 air · 58° dew · RHB,23,599,.434,2,45,10,11.7,89.6,41.3,0.195,47.7
43,668723,Ryan Vilade,TB,NYM,True,2,1B,R,projected,preview,Justin Hagenman,R,,,0.11424117778881968,0.1198560895648334,0.11890564154462901,3,0.4175314559999999,thin,No established starter; Weather not posted; Projected order,trending +10.7 brl; 105.4 last game; 4× 100+ last 3; 18.2% barrels last 10,1.1600722412735691,1,1.01,1.1717756623493052,1,1.22,101,101 air · roof closed · RHB,11,230,.481,,,,7.5,89.9,40.9,0.192,35
44,668227,Randy Arozarena,SEA,BOS,False,1,LF,R,official,preview,Patrick Sandoval,L,1.2,42% hard · 34% break,0.11392436850535584,0.11749941044883905,0.11125649672894256,3,0.9531414,stable,,14.3% vs LHP last 10; tank last game; 4× 100+ last 3; 31.8% pull air,1.1129324995113827,0.9750414186029525,0.82,1.2975300298985126,1,1.22,82,82 air · 72°F · in RF 11 · 60° dew · RHB,22,566,.468,5,45,10,7.9,90.7,41.8,0.16,35.1
45,673548,Seiya Suzuki,CHC,MIL,True,2,RF,R,projected,preview,Jacob Misiorowski,R,0.77,77% hard · 22% break,0.11387278762588085,0.11702248155390205,0.11280162764245405,3,0.69588576,fair,Weather not posted; Projected order,10.4% vs FF; 4× 100+ last 3; 25.8% pull air; 67.7% ideal AA,1.2518812939389554,0.8981246087066803,1.07,1.1448035513499915,1,1.0741925587301588,107,107 air · 71° dew · RHB,24,537,.492,2,49,10,10.5,88.5,38.7,0.182,42.6
46,671732,Lawrence Butler,ATH,TEX,False,3,DH,L,official,live,Cody Bradford,L,0.34,52% hard · 15% break,0.11381885447986553,0.11727626315587825,0.1179584343799821,3,0.6580480000000001,fair,Starter sample thin,16.7% vs LHP last 10; 107.8 last game; 5× 100+ last 3; Air starter,0.9618045883049728,1.042086573234948,1.11,1.1813195708820463,1,1.22,111,111 air · 74°F · roof closed · LHB,12,440,.372,1,44,10,7.8,89.6,46.5,0.138,34.9
47,643217,Andrew Benintendi,CWS,HOU,False,4,DH,L,projected,preview,Hayden Wesneski,R,0.55,57% hard · 31% break,0.11300851885395968,0.11692510233763131,0.12156876740360345,3,0.59359055328,fair,Weather not posted; Projected order,12.6% vs FF; 20–30° last 3; 33.3% pull air; 61.9% ideal AA,1.1016555609532812,1.0205952641628886,1.05,1.1815571018917397,1,1.22,105,105 air · 78° dew · LHB,14,413,.426,1,39,10,8.6,89,44.1,0.161,51.1
48,686948,Drake Baldwin,ATL,WSH,False,1,DH,L,official,live,Brad Lord,R,0.99,61% hard · 34% break,0.11228044520432057,0.11395517337143335,0.11301765621499826,3,0.97,stable,,107.7 last game; heart vs in-zone; 57.7% ideal AA; 19.2% blast,1.3403011162934062,0.8719612759777275,1.04,1.2824943400477622,1,0.9257640000000001,104,104 air · 88°F · in RF 7 · 72° dew · LHB,22,515,.454,1,41,10,12.7,91.8,51.6,0.217,31.1
49,665953,Andrés Chaparro,WSH,ATL,True,5,3B,R,official,live,Grant Holmes,R,1.3,49% hard · 45% break,0.11210848972273008,0.11307871712857742,0.10294982929964425,2,0.97,stable,,13.3% vs RHP last 10; 16.3% vs FF; 27.8% pull air; 57.9% ideal AA,1.4084606314889303,1.1677437130608739,1.07,1.3932704432371608,1,0.9711366534914362,107,107 air · 88°F · in RF 7 · 72° dew · RHB,9,174,.503,,,,13.8,89.6,45.9,0.224,51.4
50,691406,Junior Caminero,TB,NYM,True,3,3B,R,projected,preview,Justin Hagenman,R,,,0.11183470728921738,0.11710632674677335,0.11630477468816902,3,0.4175314559999999,thin,No established starter; Weather not posted; Projected order,103.3 last game; 20–30° last 5; 55.2% ideal AA; 25.1% blast,1.534349117936066,1,1.01,1.1109578432406773,1,0.9357138000000002,101,101 air · roof closed · RHB,37,602,.535,2,43,10,12.9,92.9,50.1,0.222,46.4
51,679822,Justin Foscue,TEX,ATH,True,6,2B,R,official,live,Jacob Lopez,L,1.36,58% hard · 34% break,0.11147286121472366,0.11242652288683064,0.11976491681984364,2.1119999999999983,0.97,stable,,15.4% vs LHP last 10; 14.6% vs FF; trending +4.6 brl; 31.6% pull air,1.3091203827278766,1.1414806496723802,1.08,1.42,1,1.22,108,108 air · 74°F · roof closed · RHB,10,201,.489,,,,11.2,89.3,40.3,0.208,47
52,668709,JJ Bleday,CIN,SD,True,4,LF,L,official,live,Casey Mize,R,1.03,45% hard · 32% break,0.10974770188349764,0.11065640249772124,0.1096531036454648,2.4571428571428555,0.97,stable,,8.8% vs FF; 105.4 last game; 25.9% pull air; 40.2% sweet,1.273234093390519,1.0528692965142818,1.25,1.1601565380132097,1,0.9747075240206948,125,125 air · 94°F · out LF 6 · 69° dew · LHB,21,465,.426,0,40,10,9.9,88.5,39.7,0.185,45.3
53,682987,Spencer Jones,NYY,LAA,False,4,RF,L,projected,preview,Reid Detmers,L,0.99,47% hard · 43% break,0.10875311240828117,0.11148924945274563,0.11389977135480067,3,0.69588576,fair,Weather not posted; Projected order,28.0% vs FF; trending +4.1 brl; 102.6 last game; 35% pull air,1.45622247064195,1.0937915623988501,0.84,0.9214167327867409,1,1.22,84,84 air · 58° dew · LHB,9,206,.451,,,,15.9,94.4,57.1,0.219,32.7
54,683002,Gunnar Henderson,BAL,COL,False,3,SS,L,official,preview,Tomoyuki Sugano,R,1.93,51% hard · 27% break,0.10835503977258859,0.11104133446594489,0.1148186317348846,3,0.97,stable,,Air starter; 13.9% K; 120 air; #3,1.0509478013005216,1.259581695678684,1.2,0.8875200361991267,1,1.050498788077301,120,120 air · 85°F · out LF 8 · 43° dew · LHB,22,618,.404,2,39,10,7.1,89.6,43.8,0.154,42.9
55,607208,Trea Turner,PHI,AZ,False,2,SS,R,official,preview,Taylor Clarke,R,0.87,41% hard · 31% break,0.1081646613332167,0.110835678236608,0.11728382248657021,3,0.97,stable,,13.3% vs RHP last 10; 9.8% vs break; trending +3.7 brl; 103.1 last game,0.9027035381448003,1.0827322877746304,1.06,1.213317323288,1,1.22,106,106 air · 72°F · roof closed · RHB,17,598,.379,0,46,10,6.3,88.3,39.3,0.123,34
56,702616,Jackson Holliday,BAL,COL,False,1,DH,L,official,preview,Tomoyuki Sugano,R,1.93,51% hard · 27% break,0.1076143059277498,0.11024115704052662,0.11594145675202217,3,0.97,stable,,101.5 last game; 63.3% ideal AA; Air starter; 13.9% K,0.8984341137992073,1.2686600191366746,1.2,1.0012871090742606,1,1.0988267984189726,120,120 air · 85°F · out LF 8 · 43° dew · LHB,7,309,.363,1,42,10,6.9,87.1,34.3,0.127,33.8
57,695657,Colson Montgomery,CWS,HOU,False,5,SS,L,projected,preview,Hayden Wesneski,R,0.55,57% hard · 31% break,0.10757187318671138,0.11092998974831614,0.11237185260705164,2.4833333333333343,0.59359055328,fair,Weather not posted; Projected order,9.8% vs FF; 102.4 last game; 31.3% pull air; 81.3% ideal AA,1.415723349109872,0.9725702264248485,1.06,1.228277124320903,1,1.1247600000000002,106,106 air · 78° dew · pull × porch · LHB,29,550,.438,3,44,10,12.5,89,42.3,0.201,49.3
58,607043,Brandon Nimmo,TEX,ATH,True,4,RF,L,official,live,Jacob Lopez,L,1.36,58% hard · 34% break,0.10676050968769774,0.1075913581761535,0.1121733329139546,3,0.97,stable,,10.4% vs SL; 110.6 last game; 4× 100+ last 3; 67.9% ideal AA,1.0919474147775108,1.0641910698227712,1.11,0.9418454851759506,1,1.1733197394957986,111,111 air · 74°F · roof closed · LHB,14,564,.428,1,45,10,10.2,92.3,50.9,0.194,32.1
