rank,playerId,name,team,opponent,isHome,battingOrder,position,bats,lineupSource,gameStatus,pitcher,pitcherThrows,pitcherHr9,pitcherMixLabel,pHr,pHrRaw,xHr,expectedPa,confidence,confidenceBand,confidenceNotes,reasons,factor_batter,factor_pitcher,factor_park,factor_platoon,factor_weather,factor_form,parkHrFactor,parkAirLabel,season_hr,season_pa,season_slg,recent_hr,recent_pa,recent_games,barrelPct,evAvg,hardHitPct,xIso,pullPct
12,656941,Kyle Schwarber,PHI,TB,True,1,DH,L,projected,preview,Freddy Peralta,R,1.26,,0.18,0.18769244661430973,0.20286506912985894,2.820513653856097,0.69588576,fair,,,1,1,1,1,1,1,124,124 air · 45° dew · pull × porch · LHB,45,687,,,,,15.7,,,,
13,665742,Juan Soto,NYM,WSH,False,2,DH,L,projected,preview,Andrew Alvarez,L,0.42,,0.18,0.20410019910420008,0.22213982317208258,3.2110313299709308,0.69588576,fair,,,1,1,1,1,1,1,103,103 air · 49° dew · LHB,27,467,,,,,13.9,,,,
14,686948,Drake Baldwin,ATL,MIA,False,1,DH,L,projected,preview,Eury Pérez,R,1.2,,0.18,0.1953637237401714,0.21181771270979372,2.7896210793691623,0.69588576,fair,,,1,1,1,1,1,1,91,91 air · 75° dew · LHB,24,606,,,,,12.9,,,,
15,660670,Ronald Acuña Jr.,ATL,MIA,False,2,RF,R,projected,preview,Eury Pérez,R,1.2,,0.18,0.20900246331143757,0.22770119994743696,2.7279037988521457,0.69588576,fair,,,1,1,1,1,1,1,91,91 air · 75° dew · RHB,20,460,,,,,13.3,,,,
16,621566,Matt Olson,ATL,MIA,False,3,1B,L,projected,preview,Eury Pérez,R,1.2,,0.18,0.19250691549532428,0.20816533065660947,2.6661865183351288,0.69588576,fair,,,1,1,1,1,1,1,91,91 air · 75° dew · LHB,41,688,,,,,14.4,,,,
17,686469,Vinnie Pasquantino,KC,CLE,True,3,1B,L,projected,preview,Gavin Williams,R,1.34,,0.18,0.18789187189940504,0.20283287151605134,2.7595311080416303,0.69588576,fair,,,1,1,1,1,1,1,98,98 air · 63° dew · LHB,15,468,,,,,9.1,,,,
18,696100,Hunter Goodman,COL,CWS,False,3,DH,R,projected,preview,Sean Burke,R,0.97,,0.18,0.1879442245391184,0.20299277568349677,3.0689532659196503,0.69588576,fair,,,1,1,1,1,1,1,119,119 air · 52° dew · pull × porch · RHB,39,561,,,,,14.3,,,,
19,678246,Miguel Vargas,CWS,COL,True,3,3B,R,projected,preview,Tomoyuki Sugano,R,1.89,,0.18,0.2119163497406904,0.23094858102866406,2.6661865183351288,0.69588576,fair,,,1,1,1,1,1,1,119,119 air · 52° dew · pull × porch · RHB,33,695,,,,,13.2,,,,
20,808959,Munetaka Murakami,CWS,COL,True,4,1B,L,projected,preview,Tomoyuki Sugano,R,1.89,,0.18,0.24497440550099636,0.270270300339406,2.604469237818112,0.69588576,fair,,,1,1,1,1,1,1,113,113 air · 52° dew · LHB,33,540,,,,,19.2,,,,
21,691023,Jordan Walker,STL,MIL,False,4,RF,R,projected,preview,Robert Gasser,L,1.22,,0.18,0.22006614869642172,0.2404529993222518,2.674781087728887,0.69588576,fair,,,1,1,1,1,1,1,121,121 air · 50° dew · RHB,28,655,,,,,13.2,,,,
22,641343,Jake Bauers,MIL,STL,True,4,1B,L,projected,preview,Michael McGreevy,R,1.15,,0.18,0.23150877280575166,0.2540436705055976,2.607145243084024,0.656496,fair,,,1,1,1,1,1,1,121,121 air · 50° dew · LHB,26,565,,,,,14,,,,
23,670541,Yordan Alvarez,HOU,ATH,False,2,LF,L,projected,preview,Jacob Lopez,L,1.69,,0.18,0.2569278791720344,0.2855672585676156,2.7733562024672276,0.69588576,fair,,,1,1,1,1,1,1,114,114 air · 51° dew · LHB,41,678,,,,,16.1,,,,
24,680869,Zack Gelof,ATH,HOU,True,5,3B,R,projected,preview,Hunter Brown,R,0.97,,0.18,0.20251417309158704,0.21943480975002586,2.5270073790653185,0.69588576,fair,,,1,1,1,1,1,1,114,114 air · 51° dew · RHB,22,423,,,,,11,,,,
25,665487,Fernando Tatis Jr.,SD,AZ,True,1,RF,R,projected,preview,Brandon Pfaadt,R,0.98,,0.18,0.18817860299948652,0.20355024920071532,3.2982782180923746,0.69588576,fair,,,1,1,1,1,1,1,87,87 air · 68° dew · RHB,25,696,,,,,12.7,,,,
26,545361,Mike Trout,LAA,SEA,False,2,DH,R,projected,preview,Bryce Miller,R,1.6,,0.18,0.20083183528556525,0.2180911589457542,2.768133369773162,0.69588576,fair,,,1,1,1,1,1,1,93,93 air · 52° dew · RHB,22,624,,,,,16,,,,
27,641355,Cody Bellinger,NYY,BAL,True,2,LF,L,projected,preview,Brandon Young,R,1.31,,0.17773846593332987,0.18394905210759316,0.19841145276998956,2.8801179325366264,0.69588576,fair,,,1,1,1,1,1,1,123,123 air · 47° dew · LHB,17,558,,,,,6.6,,,,
28,663728,Cal Raleigh,SEA,LAA,True,4,C,S,projected,preview,Reid Detmers,L,0.96,,0.17772331245136958,0.18393267455838092,0.19808332898197833,2.6644822466631704,0.69588576,fair,,,1,1,1,1,1,1,92,92 air · 52° dew · spray vs wall · switch,23,520,,,,,14.4,,,,
29,691723,Coby Mayo,BAL,NYY,False,4,3B,R,projected,preview,,,,,0.1761975489794696,0.18694562644005575,0.20155599660051174,2.6295709210166716,0.4175314559999999,thin,,,1,1,1,1,1,1,123,123 air · 47° dew · pull × porch · RHB,24,444,,,,,13.7,,,,
30,671218,Heliot Ramos,NYY,BAL,True,3,LF,R,official,preview,Trevor Rogers,L,1.03,,0.17277383563094406,0.1746482138210096,0.1875245589594775,2.7620473978058016,0.97,stable,,,1,1,1,1,1,1,114,114 air · 71°F · cross RF 20 · 47° dew · RHB,13,434,,,,,13.8,,,,
31,682985,Riley Greene,DET,PIT,True,4,LF,L,projected,preview,Bubba Chandler,R,0.89,,0.17010172889573258,0.17565884641488994,0.18853594487795994,2.615731074063952,0.6983999999999999,fair,,,1,1,1,1,1,1,99,99 air · 65°F · cross RF 7 · 48° dew · LHB,21,579,,,,,15.1,,,,
32,693307,Dillon Dingler,DET,PIT,True,5,C,R,projected,preview,Bubba Chandler,R,0.89,,0.16947537303401994,0.17498222575780364,0.18759315290269146,2.5413500956545505,0.6983999999999999,fair,,,1,1,1,1,1,1,95,95 air · 65°F · cross RF 7 · 48° dew · RHB,27,598,,,,,10,,,,
33,673237,Yainer Diaz,HOU,ATH,False,5,DH,R,projected,preview,Jacob Lopez,L,1.69,,0.16884047466276375,0.1743322993173274,0.1868588730674656,2.5725702330578355,0.69588576,fair,,,1,1,1,1,1,1,114,114 air · 51° dew · RHB,14,347,,,,,6.9,,,,
34,695657,Colson Montgomery,CWS,COL,True,8,SS,L,projected,preview,Tomoyuki Sugano,R,1.89,,0.16847201571276815,0.17449840719848886,0.18635679994051116,2.271195923026221,0.656496,fair,,,1,1,1,1,1,1,113,113 air · 52° dew · LHB,31,629,,,,,12.2,,,,
35,695336,Thomas Saggese,STL,MIL,False,7,3B,R,projected,preview,Robert Gasser,L,1.22,,0.16757970316761917,0.17297129568942915,0.18489272631827097,2.4212473353375237,0.6957709747199999,fair,,,1,1,1,1,1,1,121,121 air · 50° dew · RHB,4,169,,,,,10.1,,,,
36,665833,Oneil Cruz,PIT,DET,False,1,CF,L,projected,preview,Jackson Jobe,R,1.55,,0.16746073861243854,0.17334221625450852,0.18622614582479968,2.72474134228712,0.660351168,fair,,,1,1,1,1,1,1,99,99 air · 65°F · cross RF 7 · 48° dew · LHB,20,414,,,,,15.6,,,,
37,671732,Lawrence Butler,ATH,HOU,True,2,RF,L,projected,preview,Hunter Brown,R,0.97,,0.16615015698055163,0.1714246632801133,0.18391913687712744,2.724237223285051,0.69588576,fair,,,1,1,1,1,1,1,114,114 air · 51° dew · LHB,17,527,,,,,8.9,,,,
38,572233,Christian Walker,HOU,ATH,False,6,1B,R,projected,preview,Jacob Lopez,L,1.69,,0.16590972475337817,0.17116480942981915,0.1830408922647162,2.484726371441227,0.69588576,fair,,,1,1,1,1,1,1,114,114 air · 51° dew · RHB,27,621,,,,,9.4,,,,
39,683002,Gunnar Henderson,BAL,NYY,False,3,SS,L,official,preview,Brendan Beck,R,4.7,,0.16586505043222716,0.1730932555353104,0.1857344188814023,2.7476955949216135,0.555228,fair,,,1,1,1,1,1,1,128,128 air · 71°F · cross RF 20 · 47° dew · LHB,24,697,,,,,7.7,,,,
40,668930,Brice Turang,MIL,STL,True,2,2B,L,projected,preview,Michael McGreevy,R,1.15,,0.16563641536809,0.17086942267188088,0.18328288119411476,2.730706629012177,0.69588576,fair,,,1,1,1,1,1,1,121,121 air · 50° dew · LHB,20,667,,,,,7.6,,,,
41,668227,Randy Arozarena,SEA,LAA,True,2,LF,R,projected,preview,Reid Detmers,L,0.96,,0.16529205387527404,0.17049724436261993,0.18286564450444817,2.79076102612588,0.69588576,fair,,,1,1,1,1,1,1,93,93 air · 52° dew · RHB,26,656,,,,,8,,,,
42,701358,Cam Smith,HOU,ATH,False,7,RF,R,projected,preview,Jacob Lopez,L,1.69,,0.1638687157456858,0.16895893189264843,0.18032417430517278,2.3968825098246174,0.69588576,fair,,,1,1,1,1,1,1,114,114 air · 51° dew · RHB,20,554,,,,,11.4,,,,
43,682657,Angel Martínez,CLE,KC,False,5,LF,S,projected,preview,Noah Cameron,L,0.99,,0.16372619259342291,0.16880489601190585,0.18058189912348696,2.73664154921329,0.69588576,fair,,,1,1,1,1,1,1,98,98 air · 63° dew · switch,18,402,,,,,7.5,,,,
44,673962,Josh Jung,TEX,MIN,False,3,3B,R,projected,preview,Joe Ryan,R,1.36,,0.16158576468782904,0.16649156872178217,0.17815972649640077,2.6741732713856248,0.69588576,fair,,,1,1,1,1,1,1,89,89 air · 60° dew · RHB,12,443,,,,,7.2,,,,
45,669394,Jake Burger,TEX,MIN,False,4,1B,R,projected,preview,Joe Ryan,R,1.36,,0.1613796769540017,0.16626883364269984,0.1777916629921437,2.612271112325772,0.69588576,fair,,,1,1,1,1,1,1,89,89 air · 60° dew · RHB,27,607,,,,,12.3,,,,
46,687637,Dylan Beavers,BAL,NYY,False,1,RF,L,official,preview,Brendan Beck,R,4.7,,0.16018677846901067,0.16678365111587368,0.1787126980170014,2.874903724316132,0.555228,fair,,,1,1,1,1,1,1,128,128 air · 71°F · cross RF 20 · 47° dew · LHB,7,352,,,,,7.7,,,,
47,694671,Wyatt Langford,TEX,MIN,False,6,LF,R,projected,preview,Joe Ryan,R,1.36,,0.1593611954618403,0.16408730334764843,0.17498921748366467,2.451325498770156,0.69588576,fair,,,1,1,1,1,1,1,89,89 air · 60° dew · RHB,17,458,,,,,8.1,,,,
48,681715,Heriberto Hernández,MIA,ATL,True,2,LF,R,projected,preview,Ray Kerr,L,1.17,,0.1588718143022673,0.16677092480132294,0.17858959331210683,2.7541951352828646,0.44536688639999994,thin,,,1,1,1,1,1,1,91,91 air · 75° dew · RHB,24,493,,,,,12.5,,,,
49,670231,John Rave,KC,CLE,True,7,RF,L,projected,preview,Gavin Williams,R,1.34,,0.158178914999906,0.1631112002717856,0.17371702651179144,2.440140933499775,0.6709773542399999,fair,,,1,1,1,1,1,1,98,98 air · 63° dew · LHB,6,153,,,,,11.1,,,,
50,806146,George Lombard Jr.,NYY,BAL,True,6,SS,R,projected,preview,Brandon Young,R,1.31,,0.15767260893334029,0.16239355265948585,0.17310108593862641,2.5803771522273844,0.68492376576,fair,,,1,1,1,1,1,1,121,121 air · 47° dew · RHB,7,162,,,,,8.3,,,,
51,703607,Henry Bolte,ATH,HOU,True,1,CF,R,projected,preview,Hunter Brown,R,0.97,,0.1572804033665012,0.16183842912645108,0.1730471279847221,2.785871549603717,0.69588576,fair,,,1,1,1,1,1,1,114,114 air · 51° dew · RHB,11,460,,,,,8,,,,
52,691019,Kyle Teel,CWS,COL,True,2,C,L,projected,preview,Tomoyuki Sugano,R,1.89,,0.15637228178508397,0.16146123741838758,0.17252330093833018,2.7279037988521457,0.64463413248,fair,,,1,1,1,1,1,1,113,113 air · 52° dew · LHB,5,136,,,,,12.5,,,,
53,691718,Pete Crow-Armstrong,CHC,BOS,False,1,CF,L,official,live,Alec Gamboa,L,0.27,,0.15617192112467182,0.15958314003570573,0.1704877674384388,2.964744465701011,0.78842376,stable,,,1,1,1,1,1,1,78,78 air · 65°F · in RF 14 · 47° dew · LHB,45,719,,,,,13.5,,,,
54,650490,Yandy Díaz,TB,PHI,False,1,DH,R,projected,preview,Cristopher Sánchez,L,0.81,,0.15602840771633464,0.16048529983063264,0.17152885290161818,3.142889198947081,0.69588576,fair,,,1,1,1,1,1,1,119,119 air · 45° dew · RHB,22,678,,,,,7.2,,,,
55,502671,Paul Goldschmidt,NYY,BAL,True,1,1B,R,official,preview,Trevor Rogers,L,1.03,,0.15601874024511328,0.1574564475724658,0.16806020144771577,2.889919962519033,0.97,stable,,,1,1,1,1,1,1,114,114 air · 71°F · cross RF 20 · 47° dew · RHB,18,375,,,,,10.1,,,,
56,665953,Andrés Chaparro,WSH,NYM,True,2,DH,R,projected,preview,,,,,0.15586054845165104,0.1637074741786818,0.17508819443159207,2.7541951352828646,0.4175314559999999,thin,,,1,1,1,1,1,1,103,103 air · 49° dew · RHB,11,221,,,,,12.2,,,,
57,672960,Kazuma Okamoto,TOR,CIN,True,4,DH,R,projected,preview,Nick Lodolo,L,1.74,,0.15479358865507745,0.15915073461341334,0.1697031474584259,2.6561860113103624,0.69588576,fair,,,1,1,1,1,1,1,102,102 air · RHB,33,625,,,,,13.1,,,,
58,687263,Zach Neto,LAA,SEA,False,1,SS,R,projected,preview,Bryce Miller,R,1.6,,0.15436295883616544,0.15868531939927477,0.16945547773934838,2.8307608215779845,0.69588576,fair,,,1,1,1,1,1,1,93,93 air · 52° dew · RHB,26,689,,,,,11.3,,,,
59,660271,Shohei Ohtani,LAD,SF,False,1,DH,L,projected,preview,Yunior Marte,R,1.4,,0.15325377744913224,0.16121788259609338,0.17235003973024304,2.9235674592329417,0.378141696,thin,,,1,1,1,1,1,1,78,78 air · 55° dew · spray vs wall · LHB,30,606,,,,,16.6,,,,
60,665161,Jeremy Peña,HOU,ATH,False,1,SS,R,projected,preview,Jacob Lopez,L,1.69,,0.1531791616316967,0.15740589747998812,0.16799935954282513,2.8361018179076622,0.69588576,fair,,,1,1,1,1,1,1,114,114 air · 51° dew · RHB,20,466,,,,,6.9,,,,
61,642708,Amed Rosario,NYY,BAL,True,5,3B,R,projected,preview,Brandon Young,R,1.31,,0.15288615856235632,0.15752347949189882,0.16774662355373707,2.67160260710411,0.656496,fair,,,1,1,1,1,1,1,121,121 air · 47° dew · RHB,10,240,,,,,10.6,,,,
62,687637,Dylan Beavers,BAL,NYY,False,1,RF,L,projected,preview,,,,,0.15262434089663907,0.1600096091070894,0.17096343574810763,2.8165072424159607,0.4175314559999999,thin,,,1,1,1,1,1,1,123,123 air · 47° dew · LHB,7,352,,,,,7.7,,,,
63,683002,Gunnar Henderson,BAL,NYY,False,3,SS,L,projected,preview,,,,,0.15215950983567786,0.15947846809857846,0.1701726027944617,2.691883028149768,0.4175314559999999,thin,,,1,1,1,1,1,1,123,123 air · 47° dew · LHB,24,697,,,,,7.7,,,,
64,682928,CJ Abrams,WSH,NYM,True,4,2B,L,projected,preview,,,,,0.15182782117735083,0.15909946277107057,0.16964150770208816,2.6295709210166716,0.4175314559999999,thin,,,1,1,1,1,1,1,103,103 air · 49° dew · LHB,33,642,,,,,10.3,,,,
65,679529,Spencer Torkelson,DET,PIT,True,7,1B,R,projected,preview,Bubba Chandler,R,0.89,,0.15119948438784309,0.1552397047078693,0.1648288155188746,2.3677944793659473,0.6983999999999999,fair,,,1,1,1,1,1,1,95,95 air · 65°F · cross RF 7 · 48° dew · RHB,25,602,,,,,12.1,,,,
66,694249,Cole Carrigg,COL,CWS,False,5,CF,S,projected,preview,Sean Burke,R,0.97,,0.1509522443475682,0.15499909437638482,0.1649193293112654,2.9126639792292974,0.69588576,fair,,,1,1,1,1,1,1,115,115 air · 52° dew · switch,11,361,,,,,5.8,,,,
67,806146,George Lombard Jr.,NYY,BAL,True,5,SS,R,official,preview,Trevor Rogers,L,1.03,,0.15009433751309328,0.15137764320962976,0.16080246569705178,2.6213875766212467,0.97,stable,,,1,1,1,1,1,1,114,114 air · 71°F · cross RF 20 · 47° dew · RHB,7,162,,,,,8.3,,,,
68,521692,Salvador Perez,KC,CLE,True,4,DH,R,projected,preview,Gavin Williams,R,1.34,,0.14978845278200367,0.15374129411055937,0.163582181563464,2.6956530731332586,0.69588576,fair,,,1,1,1,1,1,1,98,98 air · 63° dew · RHB,20,615,,,,,10.3,,,,
69,671739,Michael Harris II,ATL,MIA,False,4,CF,L,projected,preview,Eury Pérez,R,1.2,,0.149629700988651,0.1535697186723215,0.163379719308905,2.604469237818112,0.69588576,fair,,,1,1,1,1,1,1,91,91 air · 75° dew · LHB,26,613,,,,,10.2,,,,
70,687952,Christian Encarnacion-Strand,BAL,NYY,False,5,3B,R,official,preview,Brendan Beck,R,4.7,,0.1489505162699166,0.1542980973966055,0.16409336506201616,2.607766652587642,0.555228,fair,,,1,1,1,1,1,1,114,114 air · 71°F · cross RF 20 · 47° dew · RHB,11,208,,,,,14.4,,,,
71,670623,Isaac Paredes,HOU,ATH,False,3,3B,R,projected,preview,Jacob Lopez,L,1.69,,0.1485676588459588,0.15242188693945613,0.16217656474082806,2.710610587026793,0.69588576,fair,,,1,1,1,1,1,1,114,114 air · 51° dew · RHB,24,646,,,,,4.9,,,,
72,803011,Sam Antonacci,CWS,COL,True,1,LF,L,projected,preview,Tomoyuki Sugano,R,1.89,,0.14831291059651214,0.15214656064791598,0.16202522236382652,2.7896210793691623,0.69588576,fair,,,1,1,1,1,1,1,113,113 air · 52° dew · LHB,8,545,,,,,5.1,,,,
73,682674,Victor Bericoto,SF,LAD,True,3,LF,R,projected,preview,Tarik Skubal,L,0.83,,0.1468359471710252,0.1515135497489447,0.16115540588667573,2.794713873877051,0.5981460940800001,fair,,,1,1,1,1,1,1,78,78 air · 55° dew · RHB,5,106,,,,,13.5,,,,
74,666139,Josh Lowe,LAA,SEA,False,7,RF,L,projected,preview,Bryce Miller,R,1.6,,0.1462909476704778,0.14996126769589024,0.158914256666915,2.392368658944226,0.69588576,fair,,,1,1,1,1,1,1,92,92 air · 52° dew · LHB,12,335,,,,,9.2,,,,
75,547180,Bryce Harper,PHI,TB,True,3,RF,L,projected,preview,Freddy Peralta,R,1.26,,0.14525663419249135,0.148843404492502,0.15813588284087413,2.6957121647474205,0.69588576,fair,,,1,1,1,1,1,1,122,122 air · 45° dew · LHB,28,679,,,,,10.3,,,,
76,502671,Paul Goldschmidt,NYY,BAL,True,1,DH,R,projected,preview,Brandon Young,R,1.31,,0.14497902029914533,0.14891162715110717,0.15836880369118966,2.945278971734287,0.656496,fair,,,1,1,1,1,1,1,121,121 air · 47° dew · RHB,18,375,,,,,10.1,,,,
77,701162,Ben Malgeri,DET,PIT,True,3,RF,R,projected,preview,Bubba Chandler,R,0.89,,0.14479788230581322,0.14844114190833668,0.15768151276333026,2.6777152227384535,0.685780992,fair,,,1,1,1,1,1,1,95,95 air · 65°F · cross RF 7 · 48° dew · RHB,5,136,,,,,7.3,,,,
78,695600,Carter Jensen,KC,CLE,True,1,C,L,projected,preview,Gavin Williams,R,1.34,,0.14472660721533892,0.14827056302115693,0.1576425361154658,2.8872871778583717,0.69588576,fair,,,1,1,1,1,1,1,98,98 air · 63° dew · LHB,25,593,,,,,11.5,,,,
79,695578,James Wood,WSH,NYM,True,1,RF,L,projected,preview,,,,,0.14454905625155315,0.15078235389412165,0.16048125013151915,2.8165072424159607,0.4175314559999999,thin,,,1,1,1,1,1,1,103,103 air · 49° dew · LHB,30,610,,,,,19,,,,
80,686681,Michael Massey,KC,CLE,True,5,2B,L,projected,preview,Gavin Williams,R,1.34,,0.14442647962141983,0.14794619173459422,0.15694255652964162,2.6189994312432137,0.69588576,fair,,,1,1,1,1,1,1,98,98 air · 63° dew · LHB,13,443,,,,,6.3,,,,
81,596142,Gary Sánchez,MIL,STL,True,5,C,R,projected,preview,Michael McGreevy,R,1.15,,0.1439974641497156,0.1478425910040584,0.15681897909492226,2.5330084115271325,0.656496,fair,,,1,1,1,1,1,1,121,121 air · 50° dew · RHB,11,269,,,,,8,,,,
82,608369,Corey Seager,TEX,MIN,False,2,SS,L,projected,preview,Joe Ryan,R,1.36,,0.14330117668028636,0.14672998912549107,0.15582960704914492,2.736075430445477,0.69588576,fair,,,1,1,1,1,1,1,89,89 air · 60° dew · LHB,19,423,,,,,14.3,,,,
83,683748,Victor Mesa Jr.,TB,PHI,False,4,RF,L,projected,preview,Cristopher Sánchez,L,0.81,,0.14324861271713837,0.14667317915300404,0.15562695035313975,2.934290358309,0.69588576,fair,,,1,1,1,1,1,1,122,122 air · 45° dew · LHB,14,253,,,,,11.2,,,,
84,664023,Ian Happ,CHC,BOS,False,5,LF,S,projected,preview,Brayan Bello,R,0.96,,0.1431613797569637,0.14657889969288163,0.1554272650858769,2.9189669308554254,0.69588576,fair,,,1,1,1,1,1,1,87,87 air · 47° dew · switch,24,626,,,,,11.3,,,,
85,671056,Iván Herrera,STL,MIL,False,2,C,R,projected,preview,Robert Gasser,L,1.22,,0.14206474297924648,0.1453936788411928,0.15432614329137706,2.8015479639245693,0.69588576,fair,,,1,1,1,1,1,1,121,121 air · 50° dew · RHB,18,705,,,,,5.8,,,,
86,691406,Junior Caminero,TB,PHI,False,3,3B,R,projected,preview,Cristopher Sánchez,L,0.81,,0.1413001772926551,0.14456735310358604,0.15333280741690522,3.003823305188361,0.69588576,fair,,,1,1,1,1,1,1,119,119 air · 45° dew · RHB,41,692,,,,,12.8,,,,
87,687952,Christian Encarnacion-Strand,BAL,NYY,False,5,DH,R,projected,preview,,,,,0.1406488136617467,0.14632572662333798,0.15511842410681692,2.554796392456956,0.4175314559999999,thin,,,1,1,1,1,1,1,121,121 air · 47° dew · RHB,11,208,,,,,14.4,,,,
88,643217,Andrew Benintendi,CWS,COL,True,5,DH,L,projected,preview,Tomoyuki Sugano,R,1.89,,0.139923730865809,0.14340579119748398,0.15184495908240886,2.5304085011976913,0.656496,fair,,,1,1,1,1,1,1,113,113 air · 52° dew · LHB,14,461,,,,,8.4,,,,
89,673548,Seiya Suzuki,CHC,BOS,False,2,RF,R,projected,preview,Brayan Bello,R,0.96,,0.13982549217222773,0.14297354593796818,0.1516096830594545,3.146788740092922,0.69588576,fair,,,1,1,1,1,1,1,86,86 air · 47° dew · RHB,26,628,,,,,10.8,,,,
90,518692,Freddie Freeman,LAD,SF,False,3,1B,L,projected,preview,Yunior Marte,R,1.4,,0.1395336973745687,0.14520388060952982,0.15404195253091724,2.7942060672314843,0.40083019776,thin,,,1,1,1,1,1,1,78,78 air · 55° dew · LHB,16,650,,,,,8.2,,,,
91,701398,Sal Stewart,CIN,TOR,False,3,1B,R,projected,preview,,,,,0.13952051592962172,0.14503647285853538,0.1538499203795796,2.691883028149768,0.4175314559999999,thin,,,1,1,1,1,1,1,102,102 air · RHB,32,686,,,,,12.5,,,,
92,828599,Lucas Spence,HOU,ATH,False,8,CF,L,projected,preview,Jacob Lopez,L,1.69,,0.13939875911404634,0.14503831878741458,0.15326200219198555,2.3090386482080087,0.4020192,thin,,,1,1,1,1,1,1,114,114 air · 51° dew · LHB,3,49,,,,,11.1,,,,
93,682829,Elly De La Cruz,CIN,TOR,False,2,SS,S,projected,preview,,,,,0.13938198353474204,0.14487817828205918,0.1537444690739527,2.7541951352828646,0.4175314559999999,thin,,,1,1,1,1,1,1,102,102 air · switch,30,622,,,,,16.4,,,,
94,691002,Yohandy Morales,WSH,NYM,True,6,1B,R,projected,preview,,,,,0.13920389443689662,0.14576023429866447,0.1543562453957391,2.4675594424706206,0.3,thin,,,1,1,1,1,1,1,103,103 air · 49° dew · RHB,4,43,,,,,16.1,,,,
95,663586,Austin Riley,ATL,MIA,False,8,3B,R,projected,preview,Eury Pérez,R,1.2,,0.13800666663865804,0.1410077994011265,0.14877667822256835,2.271195923026221,0.69588576,fair,,,1,1,1,1,1,1,91,91 air · 75° dew · RHB,19,618,,,,,12.6,,,,
