rank,playerId,name,team,opponent,isHome,battingOrder,position,bats,lineupSource,gameStatus,pitcher,pitcherThrows,pitcherHr9,pitcherMixLabel,pHr,pHrRaw,xHr,expectedPa,confidence,confidenceBand,confidenceNotes,reasons,factor_batter,factor_pitcher,factor_park,factor_platoon,factor_weather,factor_form,parkHrFactor,parkAirLabel,season_hr,season_pa,season_slg,recent_hr,recent_pa,recent_games,barrelPct,evAvg,hardHitPct,xIso,pullPct
11,682998,Corbin Carroll,AZ,PHI,True,2,RF,L,projected,preview,Aaron Nola,R,2.01,50% hard · 34% break,0.14052555215444068,0.14565701621389904,0.14767563818414908,3,0.69588576,fair,Weather not posted; Projected order,Sinker 19%; 21.4% pull air; 82.1% ideal AA; 14.3% barrels last 10,1.2063894855882182,1.23119051479327,1.06,1.2151737401802372,1,1.22,106,106 air · 69° dew · LHB,19,581,.479,1,43,10,12.1,91.7,48.3,0.194,44
12,621566,Matt Olson,ATL,SF,True,3,1B,L,projected,preview,Anthony Molina,R,0.96,44% hard · 29% break,0.13929906008434345,0.14818626180887184,0.14631950306460484,3,0.4175314559999999,thin,No established starter; Weather not posted; Projected order,14.3% vs RHP last 10; 4S-FB 44%; 104.2 last game; 4× 100+ last 3,1.6906768172196536,1,1.09,1.42,1,0.9184768070953439,109,109 air · 67° dew · LHB,37,596,.527,1,43,10,15.4,92.7,50.5,0.271,39.3
13,665953,Andrés Chaparro,WSH,MIA,True,3,1B,R,projected,preview,Ryan Gusto,R,1.14,54% hard · 32% break,0.13878671235102413,0.14381949533314908,0.14575338048041586,3,0.69267177216,fair,Weather not posted; Projected order,12.5% vs RHP last 10; 4S-FB 28%; 100.9 last game; heart vs in-zone,1.4365426591751993,1.1341779817971531,1.04,1.3720476292109565,1,0.9825109411764706,104,104 air · 70° dew · RHB,9,167,.514,2,36,10,14,89.6,46.7,0.233,52.3
14,665487,Fernando Tatis Jr.,SD,CIN,False,1,RF,R,projected,preview,Brady Singer,R,1.7,59% hard · 41% break,0.13702318460007695,0.14187173457821356,0.14380647165355187,3,0.69588576,fair,Weather not posted; Projected order,13.6% vs RHP last 10; Slider 26%; 105.2 last game; 21.9% pull air,1.205476572934214,1.221852264947015,1.14,1.1184608472761965,1,1.1884275694939417,114,114 air · 70° dew · RHB,17,595,.439,2,44,10,12.2,92.8,53.6,0.187,34.6
15,808959,Munetaka Murakami,CWS,HOU,False,2,1B,L,projected,preview,Peter Lambert,R,0.91,51% hard · 25% break,0.13574489077762386,0.1404901827975864,0.14239691145893507,3,0.69588576,fair,Weather not posted; Projected order,4S-FB 32%; 33.3% pull air; 23.2% blast; 19.6% barrels,1.8003923740978025,1.0785592739848702,1.07,1.2718484913160633,1,0.8306688,107,107 air · 73° dew · pull × porch · LHB,29,442,.497,0,44,10,19.6,93.9,57,0.272,43.5
16,665019,Kody Clemens,MIN,DET,True,3,2B,L,projected,preview,Jackson Jobe,R,0.98,54% hard · 35% break,0.13472620375193833,0.14318843216063892,0.14127461157827914,3,0.40083019776,thin,Starter sample thin; Weather not posted; Starter outing length thin; Projected order,20% vs RHP last 10; 4S-FB 36%; 5× 100+ last 3; 29.2% pull air,1.3691002186891643,1.0875844215367627,0.88,1.42,1,1.2184955431402036,88,88 air · 62° dew · LHB,22,484,.459,1,39,10,11.9,92.4,46.7,0.207,46.7
17,656941,Kyle Schwarber,PHI,AZ,False,1,DH,L,projected,preview,,,,,0.1329264356699038,0.14090455788971568,0.13929393616613894,3,0.4175314559999999,thin,No established starter; Weather not posted; Projected order,103.3 last game; 78.6% ideal AA; 17.9% barrels last 10; 16.9% blast,1.7942493685866607,1,1.06,1,1,1.1599556358381506,106,106 air · 69° dew · LHB,40,588,.527,3,47,10,17.3,92.5,50.3,0.258,53.6
18,545361,Mike Trout,LAA,NYY,True,2,DH,R,projected,preview,Elmer Rodríguez,R,0.78,65% hard · 27% break,0.1289490745336453,0.13602190291287208,0.1349264836535633,3,0.44536688639999994,thin,Starter sample thin; Weather not posted; Projected order,21.4% vs RHP last 10; Sinker 45%; trending +4 brl; 105.1 last game,1.4150913514328685,1.0312744508500924,0.84,1.42,1,1.19377,84,84 air · 61° dew · RHB,20,527,.429,0,45,10,16,89.8,45.4,0.24,35.9
19,596019,Francisco Lindor,NYM,TB,False,1,SS,S,projected,preview,Ian Seymour,L,1.6,43% hard · 30% off,0.12787994962742322,0.13198992780164553,0.13375476911990958,3,0.69588576,fair,Weather not posted; Projected order,12.5% vs LHP last 10; tank last game; 20–30° last 5; 72.4% ideal AA,1.1887030758742307,1.1200548552289833,1.02,1.243370829818418,1,1.1695091505507957,102,102 air · roof closed · switch,14,347,.425,2,42,10,9.5,91.1,47.5,0.204,45.9
20,671277,Luis García Jr.,NYY,LAA,False,4,DH,L,projected,preview,Walbert Ureña,R,0.54,52% hard · 15% break,0.1273610198370131,0.1314290799250707,0.1331863897527601,3,0.69588576,fair,Weather not posted; Projected order,13.3% vs RHP last 10; Sinker 31%; trending +3.6 brl; 110 last game,1.4655260768460292,0.9359621409416491,0.84,1.3947530969595106,1,1.22,84,84 air · 61° dew · LHB,28,467,.554,4,38,10,12.4,91.8,46.6,0.219,43.3
21,694376,Shay Whitcomb,SF,ATL,False,5,3B,R,projected,preview,Bryce Elder,R,1.38,65% hard · 23% break,0.12657954258875848,0.1335521215177189,0.13233086941899008,3,0.42614035200000006,thin,Short season sample; Weather not posted; Projected order,11.8% vs SI; 102.7 last game; 64.7% ideal AA; 17.6% barrels last 10,1.4351277081618186,1.1794826794808464,1.06,1.1005819396078929,1,1.0201311627906977,106,106 air · 67° dew · RHB,3,51,.306,,,,17.2,86.1,37.9,0.216,31
22,641343,Jake Bauers,MIL,CHC,False,3,1B,L,projected,preview,Clay Holmes,R,0.48,61% hard · 25% break,0.12652469632124214,0.13052519990773914,0.1322708457671805,3,0.69588576,fair,Weather not posted; Projected order,Sinker 51%; 110.1 last game; 33.3% pull air; 58.3% ideal AA,1.4574209820838504,1.0016594301595745,1.05,1.349766648548039,1,0.9366252753623191,105,105 air · 71° dew · LHB,23,490,.498,2,42,10,13.8,92.4,53.3,0.218,43.2
23,805811,Bryce Eldridge,SF,ATL,False,3,1B,L,projected,preview,Bryce Elder,R,1.38,65% hard · 23% break,0.12531809652610562,0.1292211334511899,0.1309509804221174,3,0.69588576,fair,Weather not posted; Projected order,104.5 last game; 4× 100+ last 3; 26.3% pull air; 63.2% ideal AA,1.3074898515356377,1.0664139143872022,1.09,1.1145348404531408,1,1.124765499208556,109,109 air · 67° dew · LHB,15,374,.451,2,43,10,11.9,92.5,52.4,0.214,38.8
24,663728,Cal Raleigh,SEA,BOS,False,4,C,S,projected,preview,Payton Tolle,L,1.01,87% hard · 9% break,0.12252473110507896,0.12620212568976952,0.1279000480544773,3,0.69588576,fair,Weather not posted; Projected order,14.3% vs LHP last 10; 4S-FB 45%; trending +27.4 brl; 106.1 last game,1.368621169695418,1.0631324185954836,0.85,1.2270022681986075,1,1.206336,85,85 air · 60° dew · spray vs wall · switch,19,427,.353,6,36,10,14.7,89.8,38.1,0.21,55
25,660670,Ronald Acuña Jr.,ATL,SF,True,2,RF,R,projected,preview,Anthony Molina,R,0.96,44% hard · 29% break,0.1225018291721423,0.1289928409809944,0.12787506118948155,3,0.4175314559999999,thin,No established starter; Weather not posted; Projected order,4S-FB 44%; 14.3% barrels last 10; 16.8% blast; 76 bat,1.2713691170371462,1,1.06,1.177293993498306,1,1.1972528372093023,106,106 air · 67° dew · RHB,13,370,.411,0,45,10,12.9,90.2,45.3,0.218,36.6
26,691723,Coby Mayo,BAL,COL,False,4,1B,R,projected,preview,Tanner Gordon,R,1.83,46% hard · 31% break,0.12186676431799041,0.12549100969254812,0.12718235480245288,3,0.69588576,fair,Weather not posted; Projected order,4S-FB 43%; tank last game; trending +9.1 brl; heart vs in-zone,1.4667465518785832,1.2810597342012986,1.13,0.7,1,1.22,113,113 air · 56° dew · RHB,19,362,.447,3,39,10,13.1,91.9,49.1,0.221,50.5
27,695734,Daylen Lile,WSH,MIA,True,4,LF,L,projected,preview,Ryan Gusto,R,1.14,54% hard · 32% break,0.12153669879051482,0.12513428214744238,0.12676400238607155,2.936842105263157,0.69588576,fair,Weather not posted; Projected order,4S-FB 28%; 3 tanks last 10; 106.7 last game; heart vs in-zone,1.0903406425799824,1.0941039331566258,1.04,1.2377090514883822,1,1.2152701039089562,104,104 air · 70° dew · LHB,18,569,.428,3,44,10,8.6,88.6,37.7,0.175,41.7
28,668709,JJ Bleday,CIN,SD,True,6,LF,L,projected,preview,Michael King,R,1.04,48% hard · 27% off,0.12063900051086479,0.12416406963844628,0.12520217182766039,2.418181818181818,0.69588576,fair,Weather not posted; Projected order,12.5% vs RHP last 10; Sinker 28%; 25.9% pull air; 70.4% ideal AA,1.2787998187402372,1.0428174870286069,1.15,1.3484953427408128,1,1.2090365320593417,115,115 air · 70° dew · LHB,21,455,.429,1,45,10,9.7,88.6,39.8,0.188,45.2
29,673357,Luis Robert Jr.,NYM,TB,False,6,LF,R,projected,preview,Ian Seymour,L,1.6,43% hard · 30% off,0.1196215358183747,0.12306441623095554,0.12473601283162006,3,0.69588576,fair,Weather not posted; Projected order,4S-FB 28%; trending +9.7 brl; 104.9 last game; 18.2% barrels last 10,1.1562063179037594,1.1597132553785863,1.02,1.0515,1,1.22,102,102 air · roof closed · RHB,10,218,.399,3,36,10,8.5,89.5,40.1,0.174,45.1
30,686948,Drake Baldwin,ATL,SF,True,1,DH,L,projected,preview,Anthony Molina,R,0.96,44% hard · 29% break,0.11929671050699425,0.12533049974957233,0.12438243622916556,3,0.4175314559999999,thin,No established starter; Weather not posted; Projected order,105.2 last game; 20.8% pull air; 19.1% blast; 75.3 bat,1.354253280894946,1,1.09,1.3112934069346083,1,0.9347520000000001,109,109 air · 67° dew · LHB,22,505,.453,1,43,10,12.9,91.8,51.8,0.22,31.3
31,668723,Ryan Vilade,TB,NYM,True,4,RF,R,projected,preview,Robert Stock,R,0.87,78% hard · 12% break,0.11874458254564607,0.12467385964664546,0.12368397123792235,2.8909090909090907,0.42015743999999994,thin,Starter sample thin; Weather not posted; Projected order,4S-FB 26%; trending +14.4 brl; 104.4 last game; 5× 100+ last 3,1.1816522849264834,1.1027037858775737,1.02,1.1725428763054517,1,1.22,102,102 air · roof closed · RHB,11,225,.473,,,,7.8,89.7,40.3,0.194,35.5
32,696100,Hunter Goodman,COL,BAL,True,3,DH,R,projected,preview,,,,,0.11855026315042534,0.1244775687923586,0.12357024782896553,3,0.4175314559999999,thin,No established starter; Weather not posted; Projected order,83.3% ideal AA; 17.2% blast; 75.3 bat; 16.4% barrels,1.7358246812896678,1,1.13,1,1,0.9118726600609758,113,113 air · 56° dew · RHB,36,484,.542,3,39,10,16.4,90.3,45.6,0.24,48.1
33,643217,Andrew Benintendi,CWS,HOU,False,4,DH,L,projected,preview,Peter Lambert,R,0.91,51% hard · 25% break,0.11799399813881359,0.12130540938938261,0.12296528962102404,3,0.69588576,fair,Weather not posted; Projected order,102.6 last game; 4× 100+ last 3; 20–30° last 5; 35% pull air,1.1200496760149878,0.9778095797776029,1.06,1.2090916838237775,1,1.22,106,106 air · 73° dew · LHB,14,405,.433,2,37,10,8.8,89,44.2,0.166,51.3
34,813841,Jonah Cox,SF,ATL,False,1,CF,R,projected,preview,Bryce Elder,R,1.38,65% hard · 23% break,0.117727020459902,0.12345463208902663,0.12267503212449771,3,0.42614035200000006,thin,Short season sample; Weather not posted; Projected order,Sinker 28%; trending +7.1 brl; 20–30° last 3; 70% ideal AA,1.3046579562669258,1.1616326794808465,1.06,0.9,1,1.22,106,106 air · 67° dew · RHB,3,64,.517,,,,12.9,92,45.2,0.189,12.9
35,664034,Ty France,SD,CIN,False,4,1B,R,projected,preview,Brady Singer,R,1.7,59% hard · 41% break,0.11681865130869784,0.12003512044839038,0.12168789366949584,3,0.69588576,fair,Weather not posted; Projected order,103.8 last game; 20–30° last 5; Air starter; 18.3% K,1.2359487214206109,1.085672070802781,1.14,1.1134672128370868,1,0.9877192170352171,114,114 air · 70° dew · RHB,19,405,.507,2,44,10,9.9,91.9,48,0.179,37
36,592626,Joc Pederson,TEX,ATH,True,1,DH,L,projected,preview,Gage Jump,L,0.92,52% hard · 39% break,0.11651655311772764,0.11970861938398081,0.12135974899974378,3,0.69588576,fair,Weather not posted; Projected order,trending +3.1 brl; 100.8 last game; 35.7% pull air; 71.4% ideal AA,1.439789374914592,0.9096761313469821,1.11,0.944178814382896,1,1.22,111,111 air · 59° dew · LHB,24,406,.481,,,,11.2,92.3,51.2,0.202,42.6
37,677594,Julio Rodríguez,SEA,BOS,False,3,CF,R,projected,preview,Payton Tolle,L,1.01,87% hard · 9% break,0.11626109638660337,0.11943252738106347,0.12108232551733222,3,0.69588576,fair,Weather not posted; Projected order,16.7% vs LHP last 10; 4S-FB 45%; trending +4.7 brl; heart vs in-zone,1.1753054614041343,1.0100364413993677,0.86,1.3687601371070703,1,1.19377,86,86 air · 60° dew · RHB,20,546,.401,1,43,10,9.6,89.9,43.2,0.188,38.7
38,691406,Junior Caminero,TB,NYM,True,3,3B,R,projected,preview,Robert Stock,R,0.87,78% hard · 12% break,0.11613640262242816,0.12146479512246167,0.12094692873987944,3,0.44536688639999994,thin,Starter sample thin; Weather not posted; Projected order,Cutter 32%; tank last game; 55.2% ideal AA; 25.1% blast,1.552742413444304,1.07880397635302,1.02,1.1008989942107088,1,0.9124053120000002,102,102 air · roof closed · RHB,37,593,.539,2,42,10,13.1,93,50.4,0.224,46.6
39,547180,Bryce Harper,PHI,AZ,False,3,RF,L,projected,preview,,,,,0.11590008201545071,0.12144932907477979,0.1206903586302921,3,0.4175314559999999,thin,No established starter; Weather not posted; Projected order,trending +5.5 brl; 25% pull air; 16.7% barrels last 10; 16.8% blast,1.3268398954080476,1,1.06,1,1,1.22,106,106 air · 69° dew · LHB,27,586,.503,2,44,10,11.2,90.4,44.8,0.227,38
40,695657,Colson Montgomery,CWS,HOU,False,6,SS,L,projected,preview,Peter Lambert,R,0.91,51% hard · 25% break,0.11269383299717234,0.11557710775760266,0.11664399077034458,2.406896551724138,0.69588576,fair,Weather not posted; Projected order,trending +7.7 brl; 80% ideal AA; 20% barrels last 10; 76.5 bat,1.3998928425965667,0.9611116156745184,1.07,1.2718484913160633,1,1.22,107,107 air · 73° dew · pull × porch · LHB,28,540,.426,2,41,10,12.3,88.8,41.9,0.198,48.7
41,665742,Juan Soto,NYM,TB,False,2,DH,L,projected,preview,Ian Seymour,L,1.6,43% hard · 30% off,0.11245154030625598,0.1156111157043459,0.1169515138901367,3,0.656496,fair,Weather not posted; Projected order,104.1 last game; 14.3% barrels; 92.7 EV; xISO 0.294,1.5754177233338382,1.162033784842274,1.02,1.0068811842918985,1,0.84,102,102 air · roof closed · LHB,22,367,.543,1,41,10,14.3,92.7,48.6,0.294,39.5
42,661531,Brian Serven,ATH,TEX,False,8,C,R,projected,preview,Jacob deGrom,R,1.17,45% hard · 43% break,0.11000671126018408,0.11483596278955555,0.11321088752365771,2,0.4020192,thin,Short season sample; Weather not posted; Projected order,33.3% vs RHP last 10; 4S-FB 42%; trending +11.8 brl; 101.7 last game,1.423307156661989,1.129437934096258,1.08,1.395,1,1.22,108,108 air · 59° dew · RHB,5,53,.519,3,36,10,13.2,87.6,31.6,0.213,36.8
43,694192,Jackson Chourio,MIL,CHC,False,4,LF,R,projected,preview,Clay Holmes,R,0.48,61% hard · 25% break,0.10948661245712624,0.11211081450785398,0.11374472939839697,3,0.69588576,fair,Weather not posted; Projected order,16.7% vs RHP last 10; 107.1 last game; 67.9% ideal AA; 19.0% blast,1.348238758064757,0.798186663582265,1.05,1.3772666806179594,1,0.9637411255411256,105,105 air · 71° dew · RHB,20,461,.476,3,46,10,13.2,92,47.9,0.22,29.2
44,687952,Christian Encarnacion-Strand,BAL,COL,False,5,3B,R,projected,preview,Tanner Gordon,R,1.83,46% hard · 31% break,0.10842017683617813,0.11135252549624053,0.11259304259181968,3,0.63688612608,fair,Weather not posted; Projected order,4S-FB 43%; 28.6% pull air; 16.1% barrels; 9.2% solid,1.532086663616297,1.3126290365981126,1.13,0.784266906762705,1,0.8320000000000001,113,113 air · 56° dew · RHB,7,131,.496,1,39,10,16.1,92.1,41.4,0.271,43.7
45,683002,Gunnar Henderson,BAL,COL,False,3,SS,L,projected,preview,Tanner Gordon,R,1.83,46% hard · 31% break,0.10689890174853464,0.10931407382554204,0.11095174466260149,3,0.69588576,fair,Weather not posted; Projected order,tank last game; 5× 100+ last 3; heart vs in-zone; 59.3% ideal AA,1.066149534587047,1.1891806974151187,1.13,0.8920555924695461,1,1.1248423174072841,113,113 air · 56° dew · LHB,22,610,.408,2,39,10,7.3,89.8,44.4,0.156,43
46,665161,Jeremy Peña,HOU,CWS,True,1,SS,R,projected,preview,Anthony Kay,L,1.23,57% hard · 29% break,0.10637828128439478,0.10875139870607453,0.11039047730734142,3,0.69588576,fair,Weather not posted; Projected order,4S-FB 23%; trending +13.6 brl; 105.9 last game; 85% ideal AA,1.1001743916637214,1.0876289266973589,1.02,0.9571216486594637,1,1.22,102,102 air · 73° dew · RHB,17,376,.484,3,41,10,6.4,88.3,39.4,0.148,47.3
47,673548,Seiya Suzuki,CHC,MIL,True,2,RF,R,projected,preview,Kyle Harrison,L,1.22,60% hard · 31% break,0.10616744170020254,0.10852352793188236,0.11016323866370548,3,0.69588576,fair,Weather not posted; Projected order,4S-FB 58%; 103.9 last game; 5× 100+ last 3; 20% pull air,1.2337435651138717,1.1116566465216842,1.05,1.0231438654033043,1,0.9638743296000003,105,105 air · 71° dew · RHB,23,527,.487,1,48,10,10.4,88.5,38.5,0.179,42.8
48,690993,Colt Keith,DET,MIN,False,2,1B,L,projected,preview,Taj Bradley,R,1.22,71% hard · 9% break,0.10559967659329525,0.1079098999219148,0.10955149053023983,3,0.69588576,fair,Weather not posted; Projected order,16.7% vs RHP last 10; 4S-FB 47%; trending +9.2 brl; 108.3 last game,0.9801231755601958,1.0895371480344442,0.88,1.2270104194740892,1,1.22,88,88 air · 62° dew · LHB,9,385,.405,,,,7.5,89,42.1,0.154,38.9
49,694374,Tim Tawa,AZ,PHI,True,6,1B,R,projected,preview,Aaron Nola,R,2.01,50% hard · 34% break,0.10547578319725544,0.10777599867096588,0.1084141924800297,2,0.69588576,fair,Weather not posted; Projected order,27.8% vs RHP last 10; Changeup 16%; tank last game; trending +8.6 brl,1.1525996142405635,1.2562937434082362,1.06,1.42,1,1.22,106,106 air · 69° dew · RHB,9,265,.409,2,40,10,10.6,91.1,45.6,0.169,38.5
50,553993,Eugenio Suárez,CIN,SD,True,5,DH,R,projected,preview,Michael King,R,1.04,48% hard · 27% off,0.1049036540125776,0.1071576540619592,0.1088019023282416,3,0.69588576,fair,Weather not posted; Projected order,55% ideal AA; 114 air; Platoon,1.2597800929868572,1.027179288413744,1.14,1.1437955817015095,1,0.8240000000000001,114,114 air · 70° dew · RHB,20,422,.414,2,39,10,10.9,88.4,35,0.147,49.1
51,608369,Corey Seager,TEX,ATH,True,2,SS,L,projected,preview,Gage Jump,L,0.92,52% hard · 39% break,0.10454470484849415,0.1067697097192083,0.10841548044507154,3,0.69588576,fair,Weather not posted; Projected order,4S-FB 46%; 104.7 last game; 19.2% pull air; 61.5% ideal AA,1.365840643183692,1.0115293291885261,1.11,1.0014533182059056,1,0.8998080000000002,111,111 air · 59° dew · LHB,13,327,.403,1,45,10,14.1,91.7,48.3,0.221,43.9
52,665923,Esteury Ruiz,MIA,WSH,False,4,RF,R,projected,preview,Will Dion,L,1.57,55% hard · 20% break,0.10429365516205591,0.10727557490186024,0.1081452776552082,3,0.5639300639999999,fair,Weather not posted; Projected order,4S-FB 42%; 40.8% sweet; Platoon,1.0154436432555505,1.1135840359126927,1.04,1.1844310492408885,1,1,104,104 air · 70° dew · RHB,6,200,.421,,,,7.8,85.6,28.2,0.125,56.3
53,686797,Brooks Lee,MIN,DET,True,2,3B,S,projected,preview,Jackson Jobe,R,0.98,54% hard · 35% break,0.10419609787503109,0.1081828417986892,0.10804029114154523,3,0.40083019776,thin,Starter sample thin; Weather not posted; Starter outing length thin; Projected order,4S-FB 36%; trending +6 brl; 104.1 last game; 66.7% ideal AA,0.9689479853365104,1.061656954629633,0.88,1.2791616247850541,1,1.22,88,88 air · 62° dew · switch,22,525,.439,4,40,10,4,88.1,33.7,0.116,42.4
54,669394,Jake Burger,TEX,ATH,True,6,1B,R,projected,preview,Gage Jump,L,0.92,52% hard · 39% break,0.10329795289743214,0.10542224769777364,0.10611294201310106,2,0.69588576,fair,Weather not posted; Projected order,30% vs LHP last 10; 4S-FB 46%; trending +14.6 brl; 26.3% barrels last 10,1.3174942908799452,1.0398896868925704,1.08,1.42,1,1.22,108,108 air · 59° dew · RHB,23,517,.425,2,37,10,11.7,90.2,46.9,0.184,44.8
55,693307,Dillon Dingler,DET,MIN,False,4,C,R,projected,preview,Taj Bradley,R,1.22,71% hard · 9% break,0.10259123352876603,0.10465844098523658,0.10631430544851939,3,0.69588576,fair,Weather not posted; Projected order,4S-FB 47%; 103.7 last game; 57.9% ideal AA; 39.5% sweet,1.3362224902534723,1.078246423274014,0.88,1.2495507308240605,1,0.84357,88,88 air · 62° dew · RHB,26,531,.472,0,36,10,10.2,88.4,42.3,0.206,41.4
56,502671,Paul Goldschmidt,NYY,LAA,False,1,1B,R,projected,preview,Walbert Ureña,R,0.54,52% hard · 15% break,0.1025097146534656,0.10457033718206721,0.1062266891656285,3,0.69588576,fair,Weather not posted; Projected order,Sinker 31%; trending +10.4 brl; 101.1 last game; 4× 100+ last 3,1.2864993002365195,0.93041068516542,0.84,1.0879747085556215,1,1.22,84,84 air · 61° dew · RHB,18,348,.459,,,,11,86.7,37.3,0.186,31.4
57,681047,Christian Franklin,BAL,COL,False,7,LF,R,projected,preview,Tanner Gordon,R,1.83,46% hard · 31% break,0.10229186282841848,0.10599234562665871,0.10599256860132122,3,0.4020192,thin,Short season sample; Weather not posted; Projected order,4S-FB 43%; 13.6% barrels; Air starter; 18.9% K,1.0553921511945716,1.2718343607564488,1.13,0.9,1,1,113,113 air · 56° dew · RHB,0,42,.206,,,,13.6,86.6,45.5,0.166,9.1
58,701807,Carson Benge,NYM,TB,False,4,RF,L,projected,preview,Ian Seymour,L,1.6,43% hard · 30% off,0.10190407806452134,0.1039157785092707,0.10557591854658666,3,0.69588576,fair,Weather not posted; Projected order,Air starter; Platoon,0.993351368187548,1.125711307616216,1.02,1.1125708597766226,1,1.0406855636123926,102,102 air · roof closed · LHB,16,541,.422,2,42,10,7.4,88.9,40,0.158,32.9
