rank,playerId,name,team,opponent,isHome,battingOrder,position,bats,lineupSource,gameStatus,pitcher,pitcherThrows,pitcherHr9,pitcherMixLabel,pHr,pHrRaw,xHr,expectedPa,confidence,confidenceBand,confidenceNotes,reasons,factor_batter,factor_pitcher,factor_park,factor_platoon,factor_weather,factor_form,parkHrFactor,parkAirLabel,season_hr,season_pa,season_slg,recent_hr,recent_pa,recent_games,barrelPct,evAvg,hardHitPct,xIso,pullPct
11,686948,Drake Baldwin,ATL,COL,True,1,C,L,official,preview,Zach Agnos,R,1.07,61% hard · 28% break,0.1461902692586617,0.1479935042670446,0.13874594485445635,3,0.873,stable,Starter outing length thin,13.3% vs RHP last 10; 104.2 last game; 4× 100+ last 3; 19.2% blast,1.3656375625472414,0.9885072116068605,1.16,1.3828961565156221,1,0.9447984000000001,116,116 air · 86°F · cross RF 6 · 72° dew · LHB,22,496,.456,2,43,10,13.1,91.9,52.4,0.223,31.3
12,687637,Dylan Beavers,BAL,ATH,False,8,LF,L,projected,preview,Jack Perkins,R,1.69,50% hard · 32% break,0.14532942648718006,0.15084893768119423,0.15299975070780492,3,0.69588576,fair,Weather not posted; Projected order,33.3% vs RHP last 10; 4S-FB 33%; trending +17.2 brl; 25% pull air,1.0030534144522607,1.2166330166808697,1.17,1.42,1,1.22,117,117 air · 51° dew · LHB,6,265,.391,,,,7.8,88.5,40.1,0.15,40.1
13,646240,Rafael Devers,SF,AZ,True,2,1B,L,projected,preview,Merrill Kelly,R,1.74,51% hard · 22% break,0.14502380679749208,0.15048268878170756,0.1526604403863716,3,0.6983999999999999,fair,Projected order,21.4% vs RHP last 10; 4S-FB 27%; 62.1% ideal AA; 13.8% barrels last 10,1.3884713537961149,1.2963005556561076,0.79,1.42,1,1.22,79,79 air · 63°F · out CF 13 · 56° dew · LHB,29,573,.484,4,44,10,11,92.7,50.4,0.217,32.9
14,682829,Elly De La Cruz,CIN,CHC,False,2,SS,S,official,live,Kevin Gausman,R,1.08,51% hard · 9% break,0.14491479596865386,0.1466847896251322,0.15253943208344933,3,0.97,stable,,15.8% vs RHP last 10; 4S-FB 51%; 100.5 last game; 5× 100+ last 3,1.349287363299375,1.0018587357046087,1.15,1.3377567542568514,1,1.1340235148148148,115,115 air · 79°F · out CF 10 · 64° dew · switch,21,521,.476,1,47,10,13.5,93.8,50.9,0.198,34.3
15,695506,Jac Caglianone,KC,CLE,False,3,RF,L,official,preview,Foster Griffin,L,1.39,59% hard · 24% break,0.1448747295016254,0.14664367894687602,0.15249495858048,3,0.97,stable,,Cutter 32%; trending +5.4 brl; 100.5 last game; 4× 100+ last 3,1.4786303921985304,1.120122043001152,0.94,1.2410467440765565,1,1.22,94,94 air · 83°F · in CF 6 · 56° dew · LHB,23,483,.500,1,40,10,14.6,93.1,54.8,0.233,44.9
16,701538,Jackson Merrill,SD,TB,False,5,CF,L,official,preview,Nick Martinez,R,1.04,64% hard · 9% break,0.14445750126338908,0.14621557691708298,0.15203192063691062,3,0.97,stable,,14.3% vs RHP last 10; Changeup 27%; tank last game; 27.3% pull air,1.2655225875016347,1.0917699721070873,1.01,1.3777094769154807,1,1.22,101,101 air · 72°F · roof closed · LHB,22,553,.424,3,42,10,11.4,90.7,46.7,0.213,38
17,701398,Sal Stewart,CIN,CHC,False,3,1B,R,official,live,Kevin Gausman,R,1.08,51% hard · 9% break,0.14404984926590164,0.1457973007037776,0.15157965573642385,3,0.97,stable,,4S-FB 51%; 101.9 last game; 75.9% ideal AA; 13.8% barrels last 10,1.386087309296651,1.084095100232011,1.12,1.2597907053753516,1,1.1009014545454543,112,112 air · 79°F · out CF 10 · 64° dew · RHB,29,586,.478,3,46,10,13.2,90.1,38.5,0.219,32.7
18,663728,Cal Raleigh,SEA,TOR,False,5,C,S,official,preview,José Soriano,R,0.81,51% hard · 30% break,0.14306905305320444,0.1447909430055453,0.15049211051172273,3,0.97,stable,,55.6% vs RHP last 10; 4S-FB 23%; trending +21.2 brl; 106.3 last game,1.3250653431695738,1.025402104626899,0.98,1.42,1,1.22,98,98 air · 68°F · roof closed · switch,18,420,.339,5,36,10,14.1,89.6,37.4,0.202,54.6
19,665019,Kody Clemens,MIN,CWS,True,3,2B,L,official,live,Erick Fedde,R,1.67,51% hard · 37% break,0.1428222133667218,0.144537670189536,0.1502185357226129,3,0.97,stable,,14.3% vs RHP last 10; 105.3 last game; 34.8% pull air; 91.3% ideal AA,1.3645581268264735,1.1310318713718064,0.87,1.4039986138772405,1,1.22,87,87 air · 75°F · cross LF 11 · 69° dew · LHB,22,476,.467,1,39,10,11.8,92.4,46.5,0.203,46.8
20,700250,Ben Rice,NYY,BOS,True,2,DH,L,projected,preview,,,,,0.14153838869980398,0.1507450393069666,0.14879650683992274,3,0.4175314559999999,thin,No established starter; Weather not posted; Projected order,105.1 last game; 25% pull air; 79.2% ideal AA; 16.7% barrels last 10,1.646427454726833,1,1.23,1,1,1.22,123,123 air · 55° dew · pull × porch · LHB,35,555,.531,2,42,10,15.2,92.2,48.7,0.248,46.9
21,663886,Tyler Stephenson,CIN,CHC,False,5,DH,R,official,live,Kevin Gausman,R,1.08,51% hard · 9% break,0.14131642001684977,0.14299263289231456,0.1485507869238587,3,0.97,stable,,15.4% vs RHP last 10; 4S-FB 51%; 103 last game; 27.8% pull air,1.2628904932440554,1.084095100232011,1.12,1.348666003507859,1,1.0919991333333332,112,112 air · 79°F · out CF 10 · 64° dew · RHB,13,381,.415,1,38,10,12.6,91,45.5,0.208,36.2
22,665487,Fernando Tatis Jr.,SD,TB,False,1,RF,R,official,preview,Nick Martinez,R,1.04,64% hard · 9% break,0.14052934868664907,0.14218504892945727,0.14767983802095275,3,0.97,stable,,19.0% vs RHP last 10; Changeup 27%; trending +4.8 brl; 108.9 last game,1.215522897366534,1.135182608347305,1.01,1.3154913864203412,1,1.22,101,101 air · 72°F · roof closed · RHB,17,586,.444,4,44,10,12.4,92.9,54.2,0.19,34.6
23,808959,Munetaka Murakami,CWS,MIN,False,2,1B,L,official,live,Bailey Ober,R,1.5,35% hard · 34% off,0.1375584357042447,0.13913670808972367,0.14439710046720755,3,0.97,stable,,4S-FB 33%; 103.6 last game; 21.1% pull air; 24.0% blast,1.822552775005867,1.2699584276017208,0.87,1.2085852180182106,1,0.8858304000000001,87,87 air · 75°F · cross LF 11 · 69° dew · LHB,29,434,.506,1,46,10,20,94,58.1,0.277,43.3
24,695734,Daylen Lile,WSH,MIA,True,4,RF,L,official,preview,Sandy Alcantara,R,0.88,61% hard · 19% break,0.13343243031295993,0.13490317085261638,0.13985051470245857,3,0.97,stable,,15.4% vs RHP last 10; Changeup 20%; 3 tanks last 10; trending +5.1 brl,1.0887830925710145,1.004271221459164,1.08,1.42,1,1.22,108,108 air · 84°F · cross LF 6 · 62° dew · LHB,18,560,.427,3,44,10,8.7,88.5,37.1,0.175,41.6
25,502671,Paul Goldschmidt,NYY,BOS,True,1,1B,R,official,live,Jake Bennett,L,0.7,63% hard · 10% break,0.13124132015574283,0.1326549560391369,0.13695078594316012,3,0.97,stable,,Sinker 24%; tank last game; 118 air; Platoon,1.251118625157476,0.9702843259773312,1.18,1.38,1,1,118,118 air · 76°F · in CF 5 · 55° dew · RHB,17,339,.453,,,,10.6,86.7,37,0.18,31.7
26,521692,Salvador Perez,KC,CLE,False,4,1B,R,official,preview,Foster Griffin,L,1.39,59% hard · 24% break,0.13110659777234954,0.1325167225244711,0.13729395846977877,3,0.97,stable,,25% vs LHP last 10; Cutter 32%; trending +4.5 brl; 14.3% barrels last 10,1.1018036681187953,1.1275593138590752,0.94,1.3931822602015753,1,1.22,94,94 air · 83°F · in CF 6 · 56° dew · RHB,17,526,.369,1,42,10,9.8,88.7,41.9,0.178,40.1
27,694192,Jackson Chourio,MIL,TEX,True,2,LF,R,projected,preview,Cal Quantrill,R,0.97,70% hard · 7% break,0.13058633124526836,0.13491492538632854,0.13672270582345603,3,0.69588576,fair,Weather not posted; Projected order,14.3% vs RHP last 10; 4S-FB 22%; 5× 100+ last 3; 65.5% ideal AA,1.3198460426230387,1.059357418150474,1.16,1.2946766600884954,1,0.9744135714539323,116,116 air · 63° dew · RHB,19,452,.473,2,46,10,13.1,91.8,46.9,0.218,29.1
28,677594,Julio Rodríguez,SEA,TOR,False,3,CF,R,official,preview,José Soriano,R,0.81,51% hard · 30% break,0.13048805492132248,0.1318820592256541,0.13661482401181668,3,0.97,stable,,23.5% vs RHP last 10; 4S-FB 23%; trending +9.5 brl; 108.5 last game,1.1785718530597595,1.005587465020685,0.98,1.42,1,1.19377,98,98 air · 68°F · roof closed · RHB,20,538,.407,1,44,10,9.7,89.9,43,0.189,39
29,672960,Kazuma Okamoto,TOR,SEA,True,5,3B,R,official,preview,Kade Anderson,L,3.18,33% hard · 44% break,0.12952380139849037,0.13536360279612358,0.13524625199861112,2.7272727272727266,0.555228,fair,No established starter; Starter outing length thin,37.5% vs LHP last 10; 4S-FB 33%; 3 tanks last 10; trending +9.0 brl,1.4079130297620708,1,0.98,1.42,1,1.22,98,98 air · 68°F · roof closed · RHB,27,535,.443,3,42,10,13.2,90.4,43.1,0.214,50.8
30,813841,Jonah Cox,SF,AZ,True,1,CF,R,projected,preview,Mitch Bratt,L,1.13,53% hard · 37% break,0.12790824759493286,0.1358645131347367,0.13378577012397808,3,0.36020920320000005,thin,Short season sample; Weather not posted; Projected order,33.3% vs LHP last 10; 4S-FB 45%; trending +8.9 brl; 20–30° last 3,1.3290298262214204,1.1529541407564718,0.78,1.42,1,1.22,78,78 air · 56° dew · RHB,3,61,.518,,,,13.3,91.8,43.3,0.195,13.3
31,665161,Jeremy Peña,HOU,NYM,False,1,DH,R,official,preview,Nolan McLean,R,0.91,63% hard · 31% break,0.12772710732304166,0.12904915588245602,0.13358733883077722,3,0.97,stable,,27.3% vs RHP last 10; Sinker 33%; trending +16.9 brl; 76.9% ideal AA,1.0740333457299458,0.9999936352263773,1.02,1.42,1,1.22,102,102 air · 80°F · out CF 5 · 53° dew · RHB,16,367,.476,3,40,10,6.2,88.2,39.7,0.143,47.5
32,686527,Dominic Canzone,SEA,TOR,False,2,RF,L,official,preview,José Soriano,R,0.81,51% hard · 30% break,0.12650425440077526,0.12779443299894855,0.13224847481071056,3,0.97,stable,,14.3% vs RHP last 10; Sinker 28%; tank last game; 4× 100+ last 3,1.3740211401669964,1.031862851876518,0.98,1.4158946500350202,1,0.9489015244800002,98,98 air · 68°F · roof closed · LHB,20,411,.485,1,44,10,12.5,91.2,44.5,0.216,40.6
33,608369,Corey Seager,TEX,MIL,False,2,SS,L,projected,preview,Shane Drohan,L,0.77,61% hard · 34% break,0.1256983003928543,0.12963204940797668,0.13136674361436984,3,0.69588576,fair,Weather not posted; Projected order,15.4% vs LHP last 10; 4S-FB 29%; 104.3 last game; 57.7% ideal AA,1.3905588887718314,1.0391565511559095,1.16,1.2213905426333842,1,0.9340900684931509,116,116 air · 63° dew · LHB,13,318,.406,1,44,10,14.6,91.6,48.2,0.225,42.7
34,691777,Max Muncy,ATH,BAL,True,6,DH,R,projected,preview,Shane Baz,R,0.65,58% hard · 33% break,0.12473907237530742,0.1285953369148144,0.13031803327955194,3,0.69588576,fair,Weather not posted; Projected order,12.5% vs RHP last 10; 4S-FB 35%; trending +6.0 brl; 106.1 last game,1.1128572488083228,1.0213694092330856,1.17,1.176935987738459,1,1.20536,117,117 air · 51° dew · RHB,7,238,.380,2,38,10,11.6,90,43.5,0.15,40.6
35,678246,Miguel Vargas,CWS,MIN,False,3,3B,R,official,live,Bailey Ober,R,1.5,35% hard · 34% off,0.12470784458600712,0.12595120519803726,0.13028390526307376,3,0.97,stable,,4S-FB 33%; 103.6 last game; 30.4% pull air; 60.9% ideal AA,1.5042097285662703,1.2699584276017208,0.94,1.041290612417665,1,0.9741840216216217,94,94 air · 75°F · cross LF 11 · 69° dew · RHB,29,583,.495,1,45,10,14.4,90.6,45.9,0.253,45.3
36,660271,Shohei Ohtani,LAD,DET,False,1,DH,L,official,live,Keider Montero,R,0.92,53% hard · 33% break,0.12423524166925126,0.1254662853162849,0.12976750923566271,3,0.97,stable,,Sinker 22%; 107.7 last game; 4× 100+ last 3; 68.4% ideal AA,1.6071429156622088,1.0883664750001274,0.96,1.186757237555451,1,0.9081304000000001,96,96 air · 80°F · cross LF 10 · 56° dew · LHB,30,575,.537,1,45,10,16.2,93.5,52.3,0.276,47.7
37,699302,Héctor Rodríguez,CIN,CHC,False,1,RF,L,official,live,Kevin Gausman,R,1.08,51% hard · 9% break,0.12314605517272606,0.12752477466402923,0.1285781018016049,3,0.6296400000000001,fair,Short season sample,21.4% vs RHP last 10; trending +6.9 brl; 4× 100+ last 3; 55.6% ideal AA,1.0945873719180774,0.8758451002320111,1.12,1.42,1,1.22,112,112 air · 79°F · out CF 10 · 64° dew · LHB,3,59,.453,3,38,10,9.8,87.7,31.7,0.175,39
38,677588,José Tena,WSH,MIA,True,3,LF,L,official,preview,Sandy Alcantara,R,0.88,61% hard · 19% break,0.12251556073062603,0.1237017860975026,0.12789004278093563,3,0.97,stable,,20% vs RHP last 10; Sinker 27%; trending +10.9 brl; 70% ideal AA,1.046539675303187,0.9659341280654128,1.08,1.3266195645547039,1,1.22,108,108 air · 84°F · cross LF 6 · 62° dew · LHB,7,263,.390,,,,9.1,91.4,48.7,0.139,32.5
39,701785,Kaelen Culpepper,MIN,CWS,True,7,SS,R,official,live,Erick Fedde,R,1.67,51% hard · 37% break,0.12195736111430691,0.12622328747901856,0.1272811541704727,3,0.6296400000000001,fair,Short season sample,13.3% vs RHP last 10; 28% pull air; 72% ideal AA; 41.3% sweet,1.112844727612691,1.1223005229086005,0.94,1.2764075091039913,1,1.22,94,94 air · 75°F · cross LF 11 · 69° dew · RHB,3,67,.517,2,38,10,6.7,89.3,32.6,0.182,41.3
40,660670,Ronald Acuña Jr.,ATL,COL,True,2,RF,R,official,preview,Zach Agnos,R,1.07,61% hard · 28% break,0.12184505429012787,0.1230138049354893,0.11527158133898951,3,0.873,stable,Starter outing length thin,4S-FB 25%; 110.8 last game; 5× 100+ last 3; 17.0% blast,1.2686952177748019,1.0735513437201283,1.1,1.0137967785974147,1,0.9903746125000001,110,110 air · 86°F · cross RF 6 · 72° dew · RHB,13,361,.410,0,44,10,12.8,90.2,45.4,0.218,36.6
41,691723,Coby Mayo,BAL,ATH,False,4,1B,R,projected,preview,Jack Perkins,R,1.69,50% hard · 32% break,0.12050038888242459,0.12401426124641346,0.12569309208281254,3,0.69588576,fair,Weather not posted; Projected order,4S-FB 33%; trending +7.1 brl; 104.7 last game; 4× 100+ last 3,1.4363104099231678,1.2166330166808697,1.17,0.711422531891537,1,1.22,117,117 air · 51° dew · RHB,18,354,.441,3,40,10,12.9,91.9,49,0.218,50.5
42,545361,Mike Trout,LAA,PHI,True,2,CF,R,projected,preview,Cristopher Sánchez,L,0.75,43% hard · 38% off,0.12020562530511647,0.12369568727074287,0.1253720207438146,3,0.69588576,fair,Weather not posted; Projected order,16.7% vs LHP last 10; Sinker 43%; 108.3 last game; 20–30° last 5,1.4207064385842152,0.9295382984399087,0.84,1.3055284043364797,1,1.22,84,84 air · 67° dew · RHB,20,517,.432,0,43,10,16,90,45.7,0.243,36.7
43,691718,Pete Crow-Armstrong,CHC,CIN,True,1,CF,L,official,live,Andrew Abbott,L,1.11,47% hard · 33% break,0.11843379258975742,0.11951363902088796,0.12344356084309005,3,0.97,stable,,4S-FB 45%; 108.6 last game; 29.6% pull air; 63.0% ideal AA,1.4644179267150526,1.1408303517956042,1.12,0.9718000332868444,1,0.9169472000000002,112,112 air · 79°F · out CF 10 · 64° dew · LHB,33,602,.548,5,47,10,12.2,90.1,48.5,0.218,50.1
44,670541,Yordan Alvarez,HOU,NYM,False,2,LF,L,official,preview,Nolan McLean,R,0.91,63% hard · 31% break,0.11814598674195899,0.11921833238452595,0.1231305574331456,3,0.97,stable,,Sinker 33%; 101.7 last game; 20% pull air; 55% ideal AA,1.8187113506940817,0.94600461304324,1.02,1.0515,1,0.8998080000000002,102,102 air · 80°F · out CF 5 · 53° dew · LHB,36,584,.607,0,41,10,16.9,94.5,53.4,0.336,41.6
45,641343,Jake Bauers,MIL,TEX,True,3,1B,L,projected,preview,Cal Quantrill,R,0.97,70% hard · 7% break,0.11814134733363515,0.12146466115052235,0.1231255123998285,3,0.69588576,fair,Weather not posted; Projected order,Sinker 26%; 41.7% pull air; 58.3% ideal AA; 21.1% blast,1.466566503337865,1.0987754747584697,1.16,1.0497536147701918,1,0.8732028776978417,116,116 air · 63° dew · LHB,23,481,.504,2,42,10,13.9,92.4,53,0.221,43.1
46,694376,Shay Whitcomb,SF,AZ,True,6,3B,R,projected,preview,Merrill Kelly,R,1.74,51% hard · 22% break,0.11796154521637471,0.12346266194482425,0.12293000375411267,3,0.45334080000000004,thin,Short season sample; Projected order,11.1% vs hard; 100.1 last game; 20–30° last 5; 15.4% barrels last 10,1.4349321633099472,1.236015050564073,0.83,1.1653538956252043,1,1.0266559333333336,83,83 air · 63°F · out CF 13 · 56° dew · RHB,3,43,.366,,,,16,85.3,40,0.234,32
47,665052,Griffin Conine,MIA,WSH,False,4,DH,L,official,preview,Cade Cavalli,R,1.03,52% hard · 40% break,0.11647042542549174,0.11749910263235352,0.12130965082637535,3,0.97,stable,,4S-FB 33%; 23.1% pull air; 84.6% ideal AA; 40% sweet,1.5530101079679741,1.0720891515924618,1.08,1.0515,1,0.85696,108,108 air · 84°F · cross LF 6 · 62° dew · LHB,14,222,.500,1,37,10,15.2,92,52,0.244,45.6
48,805811,Bryce Eldridge,SF,AZ,True,3,DH,L,projected,preview,Merrill Kelly,R,1.74,51% hard · 22% break,0.11571827933647562,0.11882540502497063,0.12049300901753779,3,0.6983999999999999,fair,Projected order,tank last game; 33.3% pull air; 77.8% ideal AA; 19.4% blast,1.3268726199611067,1.2289111007789646,0.79,1.1648196513054399,1,1.1004420039344263,79,79 air · 63°F · out CF 13 · 56° dew · LHB,15,365,.448,2,43,10,12.2,92.6,52.7,0.218,39.6
49,596019,Francisco Lindor,NYM,HOU,True,1,SS,S,official,preview,Bennett Sousa,L,0.96,27% hard · 73% break,0.1148422214651484,0.1182023272908852,0.11954241370656038,3,0.6580480000000001,fair,Starter sample thin,12.5% vs LHP last 10; Slider 73%; 78.3% ideal AA; Air starter,1.1618309268928144,1.1195847677851303,1.03,1.2439422258366144,1,0.9820241518113858,103,103 air · 80°F · out CF 5 · 53° dew · switch,13,338,.417,1,42,10,9.4,91,47,0.2,46.6
50,669065,Kyle Stowers,MIA,WSH,False,1,1B,L,official,preview,Cade Cavalli,R,1.03,52% hard · 40% break,0.11385617837638644,0.1148167231442504,0.11847322530524096,3,0.97,stable,,4S-FB 33%; 105 last game; 20.6% blast; 75.4 bat,1.3089627714721945,0.9848666098751567,1.08,1.3326784508155494,1,0.84,108,108 air · 84°F · cross LF 6 · 62° dew · LHB,16,414,.457,0,40,10,11.9,92.2,55.5,0.203,47.5
51,683737,Michael Busch,CHC,CIN,True,4,1B,L,official,live,Andrew Abbott,L,1.11,47% hard · 33% break,0.11380984000951096,0.11476917710805556,0.11842299910259568,3,0.97,stable,,tank last game; trending +9.3 brl; 31.3% pull air; 62.5% ideal AA,1.0750442840699317,1.0254267441649987,1.12,1.0340033520625869,1,1.22,112,112 air · 79°F · out CF 10 · 64° dew · LHB,17,597,.399,3,45,10,9.4,88.3,40.1,0.171,38.4
52,575929,Willson Contreras,BOS,NYY,False,4,1B,R,projected,preview,Max Fried,L,0.21,63% hard · 25% break,0.1136637174911101,0.11662533753550375,0.11826462822215256,3,0.69588576,fair,Weather not posted; Projected order,22.7% pull air; 77.3% ideal AA; 16.3% blast; 77.1 bat,1.4503198458204234,0.7774294241555771,1.2,1.38,1,0.85696,120,120 air · 55° dew · RHB,26,506,.520,2,42,10,13.7,89.8,44,0.233,49.3
53,813841,Jonah Cox,SF,AZ,True,1,CF,R,projected,preview,Merrill Kelly,R,1.74,51% hard · 22% break,0.11319891739071394,0.11827667486908966,0.11776098310478667,3,0.42768000000000006,thin,Short season sample; Projected order,16.3% vs hard; trending +8.9 brl; 20–30° last 3; 66.7% ideal AA,1.3290298262214204,1.3527076468973152,0.83,0.9,1,1.22,83,83 air · 63°F · out CF 13 · 56° dew · RHB,3,61,.518,,,,13.3,91.8,43.3,0.195,13.3
54,687263,Zach Neto,LAA,PHI,True,1,SS,R,projected,preview,Cristopher Sánchez,L,0.75,43% hard · 38% off,0.11257925862882158,0.11545327830632246,0.11708981085714365,3,0.69588576,fair,Weather not posted; Projected order,18.8% vs LHP last 10; Changeup 38%; 34.4% pull air; 12.5% barrels last 10,1.2381753910311535,0.90402047517568,0.84,1.42,1,1.1782602898550727,84,84 air · 67° dew · RHB,22,585,.430,2,45,10,11.7,89.6,40.8,0.194,47.7
55,687952,Christian Encarnacion-Strand,BAL,ATH,False,5,3B,R,projected,preview,Jack Perkins,R,1.69,50% hard · 32% break,0.1125390999922028,0.11595088271779808,0.11704632453362984,3,0.62448931584,fair,Weather not posted; Projected order,4S-FB 33%; 4× 100+ last 3; 36.8% pull air; 38.6% sweet,1.580175652874348,1.2166330166808697,1.17,0.7987845440827765,1,0.8819200000000001,117,117 air · 51° dew · RHB,7,123,.518,2,40,10,16.9,92.4,43.4,0.287,43.4
56,686797,Brooks Lee,MIN,CWS,True,2,3B,S,official,live,Erick Fedde,R,1.67,51% hard · 37% break,0.11193335553559677,0.11284378774430204,0.1163905450196715,3,0.97,stable,,tank last game; trending +6.7 brl; 67.9% ideal AA; 16.4% K,0.9722072437160443,1.070713688517425,0.91,1.309943900029372,1,1.22,91,91 air · 75°F · cross LF 11 · 69° dew · switch,22,517,.443,4,39,10,4,88,33.2,0.117,42.8
57,677951,Bobby Witt Jr.,KC,CLE,False,2,SS,R,official,preview,Foster Griffin,L,1.39,59% hard · 24% break,0.11190655499114407,0.1128162887247528,0.11636153761485768,3,0.97,stable,,14.3% vs LHP last 10; 4S-FB 17%; 109.2 last game; 5× 100+ last 3,1.208803387315204,1.1073571405115792,0.94,1.1444413605961035,1,1.0508569113125739,94,94 air · 83°F · in CF 6 · 56° dew · RHB,16,518,.459,1,47,10,11.8,92.3,51.1,0.204,29.2
58,642708,Amed Rosario,NYY,BOS,True,3,2B,R,official,live,Jake Bennett,L,0.7,63% hard · 10% break,0.1111103054754167,0.11199928737473497,0.11511965053913253,3,0.97,stable,,102.3 last game; 38.7% sweet; 118 air; Platoon,1.272143420300015,0.8629800061115792,1.18,1.1477211811036399,1,1,118,118 air · 76°F · in CF 5 · 55° dew · RHB,10,204,.420,,,,11.7,90.4,39.4,0.185,35
