rank,playerId,name,team,opponent,isHome,battingOrder,position,bats,lineupSource,gameStatus,pitcher,pitcherThrows,pitcherHr9,pitcherMixLabel,pHr,pHrRaw,xHr,expectedPa,confidence,confidenceBand,confidenceNotes,reasons,factor_batter,factor_pitcher,factor_park,factor_platoon,factor_weather,factor_form,parkHrFactor,parkAirLabel,season_hr,season_pa,season_slg,recent_hr,recent_pa,recent_games,barrelPct,evAvg,hardHitPct,xIso,pullPct
14,643217,Andrew Benintendi,CWS,MIN,True,4,DH,L,projected,preview,Bailey Ober,R,1.43,35% hard · 34% off,0.19134975345887506,0.19777835058933513,0.21414988183679692,2.621882117154049,0.69588576,fair,Weather not posted; Projected order,15% vs RHP last 10; 17.3% vs FF; trending +5.6 brl; 20–30° last 5,1.0809748588338133,1.178034431537586,1.13,1.3555458244889835,1,1.22,113,113 air · 59° dew · LHB,14,424,.416,1,34,10,8.7,89,44.4,0.16,51.2
15,691023,Jordan Walker,STL,COL,False,4,RF,R,official,preview,Tanner Gordon,R,1.73,47% hard · 31% break,0.19063708284366576,0.19269261394595139,0.20837489089434752,2.972271893179245,0.97,stable,,107.4 last game; 6× 100+ last 3; 18.2% pull air; 22.1% blast,1.3389747072770084,1.190231159017289,1.14,1.2643991787371989,1,0.9245118228905598,114,114 air · 88°F · cross RF 7 · 49° dew · RHB,28,596,.499,1,45,10,13.3,92.5,48.9,0.207,39.1
16,650490,Yandy Díaz,TB,TEX,False,1,DH,R,official,preview,MacKenzie Gore,L,1.05,59% hard · 29% break,0.19035444671597662,0.19240261176281048,0.20836446436370154,2.826389723968297,0.97,stable,,28.6% vs LHP last 10; 18.8% vs break; trending +7.6 brl; 105.5 last game,1.0493538886852893,1.0547095912833573,1.09,1.42,1,1.19377,109,109 air · 72°F · roof closed · RHB,21,610,.468,2,46,10,7.2,91,48.3,0.163,22.5
17,671739,Michael Harris II,ATL,PHI,False,4,CF,L,official,live,Aaron Nola,R,1.93,50% hard · 34% break,0.18975697903728483,0.19178957289692522,0.20501001150738773,2.563007847577402,0.97,stable,,16.3% vs break; 20.9% blast; 75 bat; xSLG 0.478,1.2410642638036042,1.2015546149347889,1.19,1.2991983852522413,1,0.9784784826827929,119,119 air · 77°F · in CF 8 · 62° dew · LHB,24,542,.497,3,38,10,10.7,90.4,48.4,0.191,36
18,699024,Leo Bernal,STL,COL,False,5,C,S,official,preview,Tanner Gordon,R,1.73,47% hard · 31% break,0.18895506266293993,0.1978621356731638,0.21421663291228674,2.8877523132784138,0.5363600000000002,fair,Short season sample,16.7% vs RHP last 10; 10.4% vs FF; 109.8 last game; 5× 100+ last 3,1.068179528637845,1.2653063958271455,1.17,1.193327471920457,1,1.22,117,117 air · 88°F · cross RF 7 · 49° dew · switch,1,22,.550,1,22,5,6.3,96.6,68.8,0.179,31.3
19,665161,Jeremy Peña,HOU,AZ,True,1,SS,R,official,preview,Eduardo Rodriguez,L,0.75,61% hard · 12% break,0.18882477543297393,0.19083307422638252,0.20657902793799157,2.989450669581853,0.97,stable,,28.6% vs LHP last 10; 11.0% vs FF; trending +5.6 brl; 24% pull air,1.0922647146380111,1.0498257776097966,0.99,1.4149193957597277,1,1.22,99,99 air · 73°F · roof closed · RHB,17,401,.461,2,43,10,6.4,88.4,39.1,0.147,48
20,701398,Sal Stewart,CIN,MIL,True,3,1B,R,official,live,Kyle Harrison,L,1.55,59% hard · 32% break,0.1885094286721634,0.19050950890644558,0.20574307682905807,2.4500532461290536,0.97,stable,,100.7 last game; 69.2% ideal AA; 15.4% barrels last 10; 13.1% barrels,1.3467914035742559,0.9996588329838729,1.14,1.2962806902175346,1,1.1438926431297707,114,114 air · 77°F · cross RF 10 · 64° dew · RHB,31,617,.484,4,43,10,13.1,90.2,38.9,0.225,31.5
21,701350,Roman Anthony,BOS,BAL,False,1,RF,L,official,live,Kyle Bradish,R,1.03,53% hard · 46% break,0.18738449728490464,0.18935525958645916,0.20482151963003525,2.8816417799199976,0.97,stable,,23.5% vs RHP last 10; trending +8.7 brl; 102.3 last game; 4× 100+ last 3,0.9987378166488368,0.9825605678475511,1.16,1.419218374029279,1,1.22,116,116 air · 77°F · in CF 5 · 58° dew · LHB,3,164,.393,2,45,10,11.3,92.8,51,0.166,37.8
22,680869,Zack Gelof,ATH,SEA,False,3,3B,R,projected,preview,Bryan Woo,R,1.09,66% hard · 28% break,0.1871080227121622,0.19319398151617784,0.2018333411328745,2.7405848592511615,0.6983999999999999,fair,Projected order,14.3% vs RHP last 10; 25.1% vs FF; tank last game; trending +12.0 brl,1.218472202197355,1.1337393340036748,0.91,1.350863386802458,1,1.22,91,91 air · 67°F · in LF 8 · 57° dew · RHB,17,357,.474,3,45,10,9.7,89.2,42.6,0.191,38
23,693307,Dillon Dingler,DET,CLE,False,5,C,R,official,live,Gavin Williams,R,1.49,49% hard · 51% break,0.18601365525987257,0.18794869071201625,0.2025486887065983,2.6160956867032135,0.97,stable,,25% vs RHP last 10; 15.4% vs FF; 104.8 last game; 4× 100+ last 3,1.2852319828555543,1.1765223746353026,0.89,1.42,1,1.176673338490099,89,89 air · 73°F · in RF 14 · 62° dew · RHB,26,551,.462,0,38,10,10.1,88.5,42.9,0.202,42.1
24,681715,Heriberto Hernández,MIA,CHC,True,5,LF,R,official,preview,Clay Holmes,R,0.44,61% hard · 25% break,0.18473419630165566,0.18663588652751295,0.20101966179881248,2.5928942333971032,0.97,stable,,22.2% vs RHP last 10; 21.7% vs hard; trending +12.3 brl; 104.9 last game,1.4374264182180214,0.997030062736834,0.9,1.42,1,1.22,90,90 air · 72°F · roof closed · RHB,23,417,.462,3,44,10,14,91.1,47.1,0.24,46.7
25,686948,Drake Baldwin,ATL,PHI,False,1,DH,L,official,live,Aaron Nola,R,1.93,50% hard · 34% break,0.18251892699124295,0.18436288292561198,0.1972614007280015,2.7452121969312455,0.97,stable,,58.3% ideal AA; 18.8% blast; 75.4 bat; 12.6% barrels,1.2719609080492453,1.1309930275012945,1.19,1.3098412738313483,1,0.8487200000000001,119,119 air · 77°F · in CF 8 · 62° dew · LHB,22,528,.449,1,45,10,12.6,91.7,51,0.216,30.8
26,694192,Jackson Chourio,MIL,CIN,False,3,LF,R,official,live,Brady Singer,R,1.67,59% hard · 41% break,0.18021501104544663,0.1819989223820081,0.19612731905063657,2.732164043534878,0.97,stable,,109.7 last game; 4× 100+ last 3; 81.8% ideal AA; 12.1% barrels last 10,1.2608634801992267,1.0506426679832412,1.14,1.1896179877189486,1,1.1048766518068223,114,114 air · 77°F · cross RF 10 · 64° dew · RHB,21,492,.476,4,48,10,12.6,91.8,47.1,0.208,29.3
27,669065,Kyle Stowers,MIA,CHC,True,1,DH,L,official,preview,Clay Holmes,R,0.44,61% hard · 25% break,0.1800627423488064,0.18184268526253322,0.19607464146220815,2.8585077890133914,0.97,stable,,16.7% vs RHP last 10; 9.8% vs hard; trending +15.8 brl; 101.5 last game,1.318262365544254,0.9213077034414311,0.9,1.3858274719204569,1,1.22,90,90 air · 72°F · roof closed · LHB,19,442,.479,3,38,10,12.8,92.4,56,0.213,46
28,553993,Eugenio Suárez,CIN,MIL,True,5,3B,R,official,live,Kyle Harrison,L,1.55,59% hard · 32% break,0.17965356260625803,0.1814228414881146,0.19489027754608165,2.325282016002111,0.97,stable,,trending +10.8 brl; 105.7 last game; 22.2% barrels last 10; 114 air,1.2405064612039394,1.095114314593784,1.14,1.2782925901121094,1,1.1460192,114,114 air · 77°F · cross RF 10 · 64° dew · RHB,21,436,.420,3,41,10,11.4,88.3,35.5,0.157,47.9
29,677951,Bobby Witt Jr.,KC,TOR,True,2,SS,R,official,preview,Spencer Arrighetti,R,1.36,46% hard · 47% break,0.17815734147138398,0.17988762587671092,0.19370398663963773,2.878013118338344,0.97,stable,,13.6% vs RHP last 10; tank last game; 13.3% barrels last 10; 21.3% blast,1.1775654299010747,1.003591134065288,1.07,1.2318986668619583,1,1.188748844375963,107,107 air · 95°F · cross LF 6 · 71° dew · RHB,17,548,.452,1,44,10,11.8,92.3,51,0.209,29.7
30,677649,Ezequiel Duran,TEX,TB,True,1,CF,R,official,preview,Ian Seymour,L,1.59,43% hard · 30% off,0.17599025611857871,0.17766406200147467,0.1912999381049299,3.244748109683884,0.97,stable,,12.6% vs FF; trending +5.9 brl; 104.7 last game; 12.5% barrels last 10,0.99423992142495,1.199144681977372,1.09,1.0604388894146952,1,1.22,109,109 air · 72°F · roof closed · RHB,17,519,.455,3,42,10,6.6,88.9,37.9,0.136,37.6
31,668227,Randy Arozarena,SEA,ATH,True,1,LF,R,projected,preview,Gage Jump,L,0.97,51% hard · 39% break,0.1753304811219289,0.18046507422616864,0.18813613380278169,2.7990070146670307,0.6983999999999999,fair,Projected order,25% vs LHP last 10; 13.2% vs hard; trending +6.4 brl; 38.1% pull air,1.0996090428487904,1.0074277388662474,0.91,1.42,1,1.22,91,91 air · 67°F · in LF 8 · 57° dew · RHB,22,585,.463,2,45,10,7.9,90.7,41.5,0.161,35.7
32,700250,Ben Rice,NYY,SD,False,1,DH,L,official,preview,Michael King,R,1,48% hard · 27% off,0.17531563463578198,0.18041545072355247,0.20783147436110502,2.902252302943588,0.97,stable,,14.3% vs RHP last 10; 8.0% vs SI; 108.6 last game; 5× 100+ last 3,1.5393951429723505,1.0645138038873858,0.82,1.4192226534283248,1,1.0531543949756097,82,82 air · 84°F · in LF 14 · 68° dew · LHB,36,586,.528,2,45,10,14.4,92,48.8,0.246,45.5
33,553869,Elias Díaz,TEX,TB,True,8,C,R,official,preview,Ian Seymour,L,1.59,43% hard · 30% off,0.1729055054849216,0.1744989166765648,0.18653877681064057,2.6417418238134283,0.97,stable,,42.9% vs LHP last 10; tank last game; trending +21.2 brl; 30.8% pull air,1.0756628002443462,1.0738271132769919,1.09,1.42,1,1.22,109,109 air · 72°F · roof closed · RHB,7,205,.405,1,28,10,9.6,87.9,40.4,0.147,37.7
34,663728,Cal Raleigh,SEA,ATH,True,4,C,S,projected,preview,Gage Jump,L,0.97,51% hard · 39% break,0.1724437822501239,0.17734519372887958,0.18665593289203392,2.6132322128085996,0.6983999999999999,fair,Projected order,28.0% vs FF; tank last game; trending +18.3 brl; 44.4% pull air,1.30339787650592,1.085003381385762,0.92,1.21323300731904,1,1.22,92,92 air · 67°F · in LF 8 · 57° dew · spray vs wall · switch,21,450,.378,4,42,10,15,89.9,39.3,0.213,54.3
35,682928,CJ Abrams,WSH,LAD,False,4,SS,L,projected,preview,Justin Wrobleski,L,1.4,59% hard · 36% break,0.1720829973163486,0.17695526532671912,0.19011037062913533,2.9400803077763995,0.69588576,fair,Weather not posted; Projected order,16.7% vs LHP last 10; 100.8 last game; 4× 100+ last 3; heart vs in-zone,1.2694661896150625,1.1613814487106582,1.1,1.1853719587560514,1,0.9720705398857143,110,110 air · 71° dew · LHB,29,583,.496,0,44,10,9.8,89.6,41,0.181,43.9
36,621566,Matt Olson,ATL,PHI,False,3,1B,L,official,live,Aaron Nola,R,1.93,50% hard · 34% break,0.1717168441654806,0.1732792764965515,0.1843905416763109,2.62374263069535,0.97,stable,,102.3 last game; 18.2% pull air; 19.2% blast; 15% barrels,1.575379330579089,1.0659714804197558,1.19,1.0515,1,0.8736000000000002,119,119 air · 77°F · in CF 8 · 62° dew · LHB,37,618,.511,1,43,10,15,92.6,50.4,0.263,39
37,694249,Cole Carrigg,COL,STL,True,3,CF,S,official,preview,Kyle Leahy,R,0.9,39% hard · 46% break,0.17039119121479226,0.1719190744129394,0.18433625239710213,2.515523367040175,0.97,stable,,14.3% vs RHP last 10; 14.6% vs FF; trending +6.8 brl; 103.7 last game,0.9867840260181115,1.13915709622358,1.17,1.1668707852451137,1,1.22,117,117 air · 88°F · cross RF 7 · 49° dew · switch,7,289,.458,2,41,10,5.7,87.1,33.8,0.141,46.7
38,665487,Fernando Tatis Jr.,SD,NYY,True,1,RF,R,official,preview,Gerrit Cole,R,1.13,53% hard · 33% break,0.16956837029515642,0.1742069708284819,0.1872506758893751,2.896802405028696,0.97,stable,,25% vs RHP last 10; 19.7% vs FF; trending +3.4 brl; 102.1 last game,1.1900165443201012,1.1100568201775223,0.78,1.3582257931650834,1,1.22,78,78 air · 84°F · in LF 14 · 68° dew · RHB,19,617,.444,2,43,10,12.6,92.9,54.2,0.191,34.5
39,656941,Kyle Schwarber,PHI,ATL,True,1,DH,L,official,live,Tyler Mahle,R,1.22,66% hard · 6% break,0.16951607423478085,0.17102115015682262,0.1835681153664752,2.802024295313398,0.97,stable,,20% pull air; 70% ideal AA; 16.8% blast; 39% sweet,1.6726630609078659,0.9194610116609963,1.21,1.0515,1,0.85696,121,121 air · 77°F · in CF 8 · 62° dew · pull × porch · LHB,41,610,.520,2,46,10,16.9,92.4,49.8,0.257,54.6
40,606192,Teoscar Hernández,LAD,WSH,True,5,DH,R,projected,preview,Andrew Alvarez,L,0.5,43% hard · 52% break,0.16766425224897077,0.17217958307844072,0.18449100633907922,2.95346729765107,0.69588576,fair,Weather not posted; Projected order,45.5% vs LHP last 10; 16.3% vs FF; trending +15.8 brl; 110.3 last game,1.0544424023495076,0.9757557731369705,1.03,1.42,1,1.22,103,103 air · 71° dew · RHB,12,414,.404,1,44,10,10.3,90.1,44.7,0.17,34.8
41,669394,Jake Burger,TEX,TB,True,6,1B,R,official,preview,Ian Seymour,L,1.59,43% hard · 30% off,0.1676236250050599,0.1690793799642093,0.18076431462309708,2.8427439191035804,0.97,stable,,12.5% vs LHP last 10; 19.0% pull air; 66.7% ideal AA; 19.8% blast,1.252536344337401,1.0503075097770824,1.09,1.3231447247284112,1,0.9895758906832298,109,109 air · 72°F · roof closed · RHB,23,540,.420,0,37,10,11.5,90.1,46.6,0.183,44
42,701538,Jackson Merrill,SD,NYY,True,5,CF,L,official,preview,Gerrit Cole,R,1.13,53% hard · 33% break,0.16709967511080273,0.1715401638903049,0.18368036526183676,2.6276305001366493,0.97,stable,,16.7% vs RHP last 10; 14.6% vs FF; trending +9.9 brl; 4× 100+ last 3,1.2168166963649276,1.12351526425045,0.82,1.4142778108808844,1,1.218048,82,82 air · 84°F · in LF 14 · 68° dew · LHB,22,584,.413,1,43,10,11.8,90.9,47.1,0.212,37.7
43,687952,Christian Encarnacion-Strand,BAL,BOS,True,4,3B,R,official,live,Payton Tolle,L,1.03,88% hard · 9% break,0.16614806847254457,0.16756536751549667,0.1792784462892289,2.651841939101507,0.97,stable,,heart vs in-zone; 28.6% pull air; 57.1% ideal AA; 14.3% barrels last 10,1.356288900630016,0.9755978634847305,1.04,1.2291206039403426,1,1.0600812151898733,104,104 air · 77°F · in CF 5 · 58° dew · RHB,8,149,.500,1,35,10,15.8,91.6,39.6,0.254,46.5
44,681198,TJ Rumfield,COL,STL,True,4,1B,L,official,preview,Kyle Leahy,R,0.9,39% hard · 46% break,0.1657323373370404,0.16713880160588845,0.1787511422891094,2.4572936594698005,0.97,stable,,16.7% vs RHP last 10; 12.6% vs FF; tank last game; trending +12.2 brl,0.8858199438486275,1.13915709622358,1.19,1.2623981045057842,1,1.22,119,119 air · 88°F · cross RF 7 · 49° dew · LHB,15,561,.456,2,46,10,5.2,84.3,28,0.13,41.7
45,668901,Mark Vientos,NYM,SF,True,5,1B,R,official,preview,Cesar Perdomo,L,2.25,53% hard · 40% break,0.16569953818547833,0.17137685795417967,0.1834737908817257,2.554796392456956,0.582,fair,No established starter,33.3% vs LHP last 10; 12.6% vs FF; trending +11.5 brl; 101.6 last game,1.226909983422459,1,0.92,1.42,1,1.22,92,92 air · 72°F · in CF 8 · 61° dew · RHB,13,264,.413,3,29,10,10.7,89.8,44.9,0.218,36.9
46,682987,Spencer Jones,NYY,SD,False,4,CF,L,official,preview,Michael King,R,1,48% hard · 27% off,0.1645529758186904,0.16878909304741607,0.19901618534695154,2.709624937703969,0.97,stable,,30% vs RHP last 10; 19.8% vs hard; trending +3.9 brl; 108.5 last game,1.2878245190096254,1.14132015076884,0.82,1.42,1,1.22,82,82 air · 84°F · in LF 14 · 68° dew · LHB,9,219,.444,2,33,10,16.1,94.2,56.4,0.21,32.2
47,668709,JJ Bleday,CIN,MIL,True,6,LF,L,official,live,Kyle Harrison,L,1.55,59% hard · 32% break,0.16397087260437576,0.16533142962490688,0.17633761260998543,2.2458821422849655,0.97,stable,,17.3% vs FF; trending +4.0 brl; 33.3% pull air; 14.3% barrels last 10,1.2672889095256838,1.19622430448596,1.21,0.9105555763011524,1,1.22,121,121 air · 77°F · cross RF 10 · 64° dew · LHB,22,477,.431,1,42,10,10.3,88.5,39.7,0.189,46.2
48,669221,Sean Murphy,ATL,PHI,False,7,C,R,official,live,Aaron Nola,R,1.93,50% hard · 34% break,0.16382582029701326,0.16876566847408137,0.17835316096918574,2.3200687151056103,0.6296400000000001,fair,Short season sample,17.3% vs FF; trending +12.5 brl; 103.9 last game; 60% ideal AA,1.0251322174067015,1.2920714804197557,1.16,1.1308193776167732,1,1.22,116,116 air · 77°F · in CF 8 · 62° dew · RHB,3,70,.422,3,39,10,7.5,86.7,40,0.133,47.5
49,686217,Sal Frelick,MIL,CIN,False,1,RF,L,official,live,Brady Singer,R,1.67,59% hard · 41% break,0.163354064028484,0.16469854579985888,0.1763864119449224,2.858653119624455,0.97,stable,,22.2% vs RHP last 10; 17.3% vs SI; trending +7.9 brl; 104.1 last game,0.6765308790922191,1.2767426679832414,1.21,1.2219435232922118,1,1.22,121,121 air · 77°F · cross RF 10 · 64° dew · LHB,4,346,.330,0,36,10,2.6,86,28.8,0.087,38.6
50,678246,Miguel Vargas,CWS,MIN,True,2,3B,R,projected,preview,Bailey Ober,R,1.43,35% hard · 34% off,0.16291154203185237,0.16704295865928798,0.17889975770905855,2.746141933132914,0.69588576,fair,Weather not posted; Projected order,101 last game; 40% pull air; 68% ideal AA; 17.3% blast,1.4078744174932805,1.0969171202175028,1.19,0.9687500092814254,1,0.9358003200000002,119,119 air · 59° dew · pull × porch · RHB,30,617,.486,1,44,10,13.8,90.6,45.4,0.244,46.3
51,668904,Royce Lewis,MIN,CWS,False,5,1B,R,projected,preview,Bryan Hudson,L,0.61,73% hard · 27% break,0.16100053845088727,0.16520910733864402,0.17650564714547684,2.8685433178464064,0.6736174156799999,fair,Weather not posted; Projected order,18.4% vs FF; trending +3.6 brl; 103.5 last game; 4× 100+ last 3,1.116591745878495,1.0154777981557683,1.17,1.0772368819670133,1,1.22,117,117 air · 59° dew · RHB,14,438,.404,1,42,10,11.4,89.8,40.9,0.169,46.4
52,521692,Salvador Perez,KC,TOR,True,4,DH,R,official,preview,Spencer Arrighetti,R,1.36,46% hard · 47% break,0.1606948060650203,0.1619699823241112,0.17291815088574342,2.747786280404482,0.97,stable,,104.5 last game; 5× 100+ last 3; 22.2% pull air; 66.7% ideal AA,1.096226423353103,1.0595359609445985,1.07,1.099243721314215,1,1.22,107,107 air · 95°F · cross LF 6 · 71° dew · RHB,18,555,.378,1,42,10,10.2,88.9,42.5,0.182,39.6
53,668723,Ryan Vilade,TB,TEX,False,4,2B,R,official,preview,MacKenzie Gore,L,1.05,59% hard · 29% break,0.16051236292069937,0.16178278435128035,0.1726894428123867,2.6387974856518173,0.97,stable,,trending +3.6 brl; 76.4 bat; xSLG 0.453; Platoon,1.158921981682996,0.8924246946603368,1.09,1.2569697992546622,1,1.19377,109,109 air · 72°F · roof closed · RHB,11,232,.476,0,23,10,7.5,89.9,40.6,0.19,35.4
54,676369,Nelson Velázquez,HOU,AZ,True,6,LF,R,official,preview,Eduardo Rodriguez,L,0.75,61% hard · 12% break,0.15968237380242678,0.16228289269689433,0.17298406794161403,2.6190762503416236,0.8251200000000001,stable,,107 last game; 41.7% sweet; 13.3% barrels; 11.7% solid,1.3145644382201094,0.9280536450936641,0.99,1.38,1,1.0972974869650816,99,99 air · 73°F · roof closed · RHB,5,102,.407,1,19,10,13.3,94.7,63.3,0.247,45
55,665742,Juan Soto,NYM,SF,True,2,DH,L,official,preview,Cesar Perdomo,L,2.25,53% hard · 40% break,0.1595637302837813,0.16423067701672533,0.17568558679129342,2.7541951352828646,0.61692,fair,No established starter,14.6% vs break; 22.2% pull air; 72.2% ideal AA; 16.7% barrels last 10,1.4738429538018167,1,0.92,0.983501194847584,1,1.2111443591549296,92,92 air · 72°F · in CF 8 · 61° dew · LHB,23,386,.528,2,38,10,14.2,92.3,48,0.289,38.7
56,673548,Seiya Suzuki,CHC,MIA,False,2,RF,R,official,preview,Tyler Phillips,R,1.14,33% hard · 43% break,0.15874853957307244,0.15997299228517436,0.1708676443498141,3.2110313299709308,0.97,stable,,10.4% vs off; 20–30° last 3; 71.4% ideal AA; #2,1.1971424294513495,1.07924163122025,0.9,1.1288397070351444,1,1.1146338519566241,90,90 air · 72°F · roof closed · RHB,24,555,.480,2,48,10,10.1,88.4,38,0.179,42
57,608324,Alex Bregman,CHC,MIA,False,4,3B,R,official,preview,Tyler Phillips,R,1.14,33% hard · 43% break,0.15843906595306967,0.15965545317168905,0.17032311320755747,3.0657357946781283,0.97,stable,,12% vs RHP last 10; 15.4% vs break; trending +9.8 brl; 4× 100+ last 3,1.0280636211069814,1.1452107571957026,0.9,1.2067907356191376,1,1.22,90,90 air · 72°F · roof closed · RHB,24,641,.443,5,46,10,5.8,88.2,37.6,0.132,47.7
